frame_id,time_sec,Hips_X,Hips_Y,Hips_Z,LeftUpperLeg_X,LeftUpperLeg_Y,LeftUpperLeg_Z,RightUpperLeg_X,RightUpperLeg_Y,RightUpperLeg_Z,LeftLowerLeg_X,LeftLowerLeg_Y,LeftLowerLeg_Z,RightLowerLeg_X,RightLowerLeg_Y,RightLowerLeg_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine_X,Spine_Y,Spine_Z,Chest_X,Chest_Y,Chest_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,LeftUpperArm_X,LeftUpperArm_Y,LeftUpperArm_Z,RightUpperArm_X,RightUpperArm_Y,RightUpperArm_Z,LeftLowerArm_X,LeftLowerArm_Y,LeftLowerArm_Z,RightLowerArm_X,RightLowerArm_Y,RightLowerArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftToes_X,LeftToes_Y,LeftToes_Z,RightToes_X,RightToes_Y,RightToes_Z,LeftEye_X,LeftEye_Y,LeftEye_Z,RightEye_X,RightEye_Y,RightEye_Z,Jaw_X,Jaw_Y,Jaw_Z,LeftThumbProximal_X,LeftThumbProximal_Y,LeftThumbProximal_Z,LeftThumbIntermediate_X,LeftThumbIntermediate_Y,LeftThumbIntermediate_Z,LeftThumbDistal_X,LeftThumbDistal_Y,LeftThumbDistal_Z,LeftIndexProximal_X,LeftIndexProximal_Y,LeftIndexProximal_Z,LeftIndexIntermediate_X,LeftIndexIntermediate_Y,LeftIndexIntermediate_Z,LeftIndexDistal_X,LeftIndexDistal_Y,LeftIndexDistal_Z,LeftMiddleProximal_X,LeftMiddleProximal_Y,LeftMiddleProximal_Z,LeftMiddleIntermediate_X,LeftMiddleIntermediate_Y,LeftMiddleIntermediate_Z,LeftMiddleDistal_X,LeftMiddleDistal_Y,LeftMiddleDistal_Z,LeftRingProximal_X,LeftRingProximal_Y,LeftRingProximal_Z,LeftRingIntermediate_X,LeftRingIntermediate_Y,LeftRingIntermediate_Z,LeftRingDistal_X,LeftRingDistal_Y,LeftRingDistal_Z,LeftLittleProximal_X,LeftLittleProximal_Y,LeftLittleProximal_Z,LeftLittleIntermediate_X,LeftLittleIntermediate_Y,LeftLittleIntermediate_Z,LeftLittleDistal_X,LeftLittleDistal_Y,LeftLittleDistal_Z,RightThumbProximal_X,RightThumbProximal_Y,RightThumbProximal_Z,RightThumbIntermediate_X,RightThumbIntermediate_Y,RightThumbIntermediate_Z,RightThumbDistal_X,RightThumbDistal_Y,RightThumbDistal_Z,RightIndexProximal_X,RightIndexProximal_Y,RightIndexProximal_Z,RightIndexIntermediate_X,RightIndexIntermediate_Y,RightIndexIntermediate_Z,RightIndexDistal_X,RightIndexDistal_Y,RightIndexDistal_Z,RightMiddleProximal_X,RightMiddleProximal_Y,RightMiddleProximal_Z,RightMiddleIntermediate_X,RightMiddleIntermediate_Y,RightMiddleIntermediate_Z,RightMiddleDistal_X,RightMiddleDistal_Y,RightMiddleDistal_Z,RightRingProximal_X,RightRingProximal_Y,RightRingProximal_Z,RightRingIntermediate_X,RightRingIntermediate_Y,RightRingIntermediate_Z,RightRingDistal_X,RightRingDistal_Y,RightRingDistal_Z,RightLittleProximal_X,RightLittleProximal_Y,RightLittleProximal_Z,RightLittleIntermediate_X,RightLittleIntermediate_Y,RightLittleIntermediate_Z,RightLittleDistal_X,RightLittleDistal_Y,RightLittleDistal_Z,UpperChest_X,UpperChest_Y,UpperChest_Z
0,0.000,-0.094246,0.962182,-3.336682,-0.213941,0.963058,-3.344294,0.025449,0.961305,-3.329070,-0.285243,0.556918,-3.174593,0.027526,0.535944,-3.195293,-0.237472,0.270045,-3.472394,0.027587,0.129428,-3.284782,-0.093511,1.079405,-3.334744,-0.096171,1.293239,-3.319452,-0.086421,1.533679,-3.287955,-0.081330,1.630368,-3.250180,-0.123736,1.482928,-3.290341,-0.053053,1.480797,-3.295914,-0.261111,1.429103,-3.266626,0.080661,1.417063,-3.309284,-0.324774,1.145818,-3.275910,0.143539,1.132902,-3.318379,-0.344693,0.870083,-3.216509,0.168225,0.867765,-3.223229,-0.258388,0.096924,-3.431432,0.046602,0.045073,-3.127910,,,,,,,,,,-0.327578,0.857118,-3.203756,-0.301934,0.810317,-3.203763,-0.291824,0.776476,-3.210068,-0.325507,0.776863,-3.202224,-0.312078,0.745400,-3.216021,-0.298368,0.728535,-3.231397,-0.344736,0.776338,-3.219201,-0.332435,0.746268,-3.241297,-0.321023,0.731666,-3.259780,-0.360393,0.777302,-3.233411,-0.349699,0.749240,-3.255815,-0.338823,0.739422,-3.273491,-0.372755,0.783997,-3.250166,-0.362764,0.761294,-3.271677,-0.351796,0.752551,-3.289559,0.155695,0.858647,-3.203645,0.123086,0.817279,-3.195086,0.109693,0.784552,-3.201164,0.147564,0.780021,-3.189526,0.126562,0.749833,-3.192391,0.104812,0.737038,-3.200886,0.159442,0.775106,-3.211730,0.138726,0.742427,-3.218550,0.117001,0.734489,-3.230813,0.169094,0.772431,-3.230376,0.149353,0.741809,-3.239118,0.129768,0.740427,-3.251014,0.175259,0.775553,-3.251128,0.156659,0.750132,-3.260381,0.137780,0.743096,-3.270911,,,
1,0.033,-0.094246,0.962182,-3.336682,-0.213941,0.963058,-3.344294,0.025449,0.961305,-3.329070,-0.285243,0.556918,-3.174593,0.027526,0.535944,-3.195293,-0.237472,0.270045,-3.472394,0.027587,0.129428,-3.284782,-0.093511,1.079405,-3.334744,-0.096171,1.293239,-3.319452,-0.086421,1.533679,-3.287955,-0.081330,1.630368,-3.250180,-0.123736,1.482928,-3.290341,-0.053053,1.480797,-3.295914,-0.261111,1.429103,-3.266626,0.080661,1.417063,-3.309284,-0.324774,1.145818,-3.275910,0.143539,1.132902,-3.318379,-0.344693,0.870083,-3.216509,0.168225,0.867765,-3.223229,-0.258388,0.096924,-3.431432,0.046602,0.045073,-3.127910,,,,,,,,,,-0.327578,0.857118,-3.203756,-0.301934,0.810317,-3.203763,-0.291824,0.776476,-3.210068,-0.325507,0.776863,-3.202224,-0.312078,0.745400,-3.216021,-0.298368,0.728535,-3.231397,-0.344736,0.776338,-3.219201,-0.332435,0.746268,-3.241297,-0.321023,0.731666,-3.259780,-0.360393,0.777302,-3.233411,-0.349699,0.749240,-3.255815,-0.338823,0.739422,-3.273491,-0.372755,0.783997,-3.250166,-0.362764,0.761294,-3.271677,-0.351796,0.752551,-3.289559,0.155695,0.858647,-3.203645,0.123086,0.817279,-3.195086,0.109693,0.784552,-3.201164,0.147564,0.780021,-3.189526,0.126562,0.749833,-3.192391,0.104812,0.737038,-3.200886,0.159442,0.775106,-3.211730,0.138726,0.742427,-3.218550,0.117001,0.734489,-3.230813,0.169094,0.772431,-3.230376,0.149353,0.741809,-3.239118,0.129768,0.740427,-3.251014,0.175259,0.775553,-3.251128,0.156659,0.750132,-3.260381,0.137780,0.743096,-3.270911,,,
2,0.067,-0.102957,0.977496,-3.280589,-0.222792,0.978061,-3.285566,0.016879,0.976932,-3.275612,-0.285581,0.582760,-3.089028,0.017338,0.538541,-3.194087,-0.247559,0.235915,-3.316000,0.021773,0.131017,-3.278751,-0.102465,1.094728,-3.279124,-0.104004,1.308402,-3.261606,-0.095834,1.548713,-3.228703,-0.092369,1.645376,-3.190680,-0.132856,1.497782,-3.231739,-0.062111,1.496050,-3.236616,-0.270141,1.442597,-3.210789,0.072531,1.433874,-3.247854,-0.331213,1.160869,-3.246698,0.139049,1.150447,-3.242557,-0.361232,0.880944,-3.220315,0.152000,0.893790,-3.124576,-0.272253,0.080291,-3.230809,0.042724,0.046267,-3.122338,,,,,,,,,,-0.344462,0.865867,-3.209587,-0.318357,0.819984,-3.217416,-0.307265,0.787974,-3.229226,-0.341628,0.786763,-3.223080,-0.327750,0.757095,-3.240046,-0.313325,0.742103,-3.256659,-0.360218,0.789379,-3.240568,-0.347300,0.762707,-3.266365,-0.335256,0.750806,-3.286325,-0.375355,0.792949,-3.254925,-0.364440,0.768227,-3.280877,-0.353165,0.760862,-3.299471,-0.387164,0.802637,-3.270579,-0.376829,0.784050,-3.295592,-0.365487,0.778565,-3.314507,0.137243,0.887547,-3.105422,0.103627,0.847540,-3.094586,0.090787,0.814136,-3.097165,0.127086,0.811813,-3.080748,0.106887,0.780950,-3.080933,0.086356,0.766327,-3.089514,0.141419,0.803783,-3.100455,0.121616,0.770080,-3.104396,0.101421,0.759954,-3.117623,0.153142,0.798472,-3.117258,0.134734,0.766398,-3.123282,0.116668,0.762725,-3.136959,0.161678,0.798539,-3.137396,0.144370,0.771663,-3.144876,0.126900,0.762777,-3.156392,,,
3,0.100,-0.108588,0.988548,-3.237428,-0.228472,0.989484,-3.240962,0.011296,0.987612,-3.233894,-0.282623,0.597521,-3.035376,0.009170,0.542779,-3.203050,-0.249550,0.203281,-3.164774,0.015599,0.136492,-3.293346,-0.107759,1.105751,-3.234521,-0.108849,1.319325,-3.215801,-0.104741,1.559832,-3.183580,-0.103692,1.656633,-3.145765,-0.140994,1.508407,-3.187444,-0.070124,1.507593,-3.190365,-0.278663,1.452253,-3.172430,0.065811,1.447580,-3.196714,-0.336670,1.174259,-3.233622,0.141152,1.167146,-3.175164,-0.369570,0.893438,-3.230157,0.145675,0.920772,-3.036456,-0.277859,0.076213,-3.041736,0.036880,0.052575,-3.136530,,,,,,,,,,-0.353139,0.878150,-3.219206,-0.324002,0.834416,-3.228502,-0.309882,0.804202,-3.241726,-0.344820,0.800905,-3.239496,-0.327907,0.773165,-3.256962,-0.311144,0.760046,-3.272952,-0.361746,0.804371,-3.258463,-0.345196,0.780441,-3.284868,-0.330742,0.770702,-3.304395,-0.375592,0.808635,-3.273893,-0.361298,0.786481,-3.300513,-0.348045,0.781029,-3.318450,-0.386332,0.819255,-3.289713,-0.372909,0.803399,-3.315138,-0.359643,0.800079,-3.333289,0.129385,0.914763,-3.018507,0.095257,0.874673,-3.009786,0.082794,0.841154,-3.012701,0.117708,0.839421,-2.993308,0.097673,0.808485,-2.994747,0.078002,0.793648,-3.004841,0.133724,0.831147,-3.011564,0.114353,0.797350,-3.016678,0.095381,0.787001,-3.031451,0.146874,0.825623,-3.027204,0.129138,0.793367,-3.034191,0.112308,0.789389,-3.049287,0.157093,0.825385,-3.046540,0.140545,0.798307,-3.054953,0.124123,0.789159,-3.067737,,,
4,0.133,-0.112803,0.991307,-3.185034,-0.232707,0.991483,-3.187961,0.007101,0.991130,-3.182106,-0.274379,0.592204,-2.993867,0.007474,0.545264,-3.188079,-0.251234,0.176607,-2.996477,0.011892,0.142111,-3.291575,-0.112735,1.108470,-3.180750,-0.112465,1.321958,-3.161039,-0.112731,1.562582,-3.129437,-0.113913,1.659547,-3.092047,-0.148128,1.510654,-3.134367,-0.077195,1.510806,-3.134888,-0.285867,1.453313,-3.125913,0.060364,1.454258,-3.135105,-0.336928,1.180380,-3.211295,0.147224,1.179078,-3.096187,-0.369541,0.900177,-3.230734,0.138599,0.947351,-2.934357,-0.284355,0.087000,-2.844953,0.034230,0.058567,-3.134707,,,,,,,,,,-0.353681,0.884777,-3.219117,-0.321992,0.842778,-3.228051,-0.305331,0.813999,-3.241518,-0.340211,0.809365,-3.243180,-0.320597,0.783362,-3.260494,-0.301835,0.771850,-3.275469,-0.355272,0.813484,-3.263537,-0.335177,0.791873,-3.289478,-0.318436,0.783902,-3.307952,-0.367661,0.818274,-3.280017,-0.349893,0.798384,-3.306332,-0.334701,0.794552,-3.323113,-0.377181,0.829534,-3.296172,-0.360591,0.815820,-3.320964,-0.345414,0.814136,-3.337796,0.120539,0.941608,-2.918095,0.086307,0.901158,-2.911773,0.074295,0.867468,-2.914610,0.107378,0.866909,-2.891741,0.087669,0.835894,-2.894938,0.069337,0.820805,-2.906989,0.125429,0.858363,-2.907847,0.106947,0.824302,-2.914318,0.089830,0.813476,-2.930905,0.140300,0.852594,-2.921760,0.123521,0.820088,-2.929861,0.108467,0.815673,-2.946619,0.152580,0.851930,-2.939848,0.136954,0.824590,-2.949130,0.121938,0.815053,-2.963286,,,
5,0.167,-0.116039,0.985368,-3.135456,-0.235913,0.982039,-3.137621,0.003836,0.988697,-3.133291,-0.268894,0.587636,-2.932216,0.013594,0.543462,-3.155710,-0.263014,0.182811,-2.835542,0.014713,0.149497,-3.290077,-0.119384,1.102446,-3.130247,-0.116323,1.315905,-3.110460,-0.121841,1.556575,-3.079695,-0.124828,1.653694,-3.042809,-0.156146,1.504040,-3.085785,-0.085257,1.505394,-3.083626,-0.293459,1.445125,-3.083449,0.053693,1.452796,-3.076801,-0.333537,1.177745,-3.189711,0.152717,1.185520,-3.017285,-0.362443,0.899497,-3.230914,0.134797,0.968007,-2.837487,-0.299032,0.132652,-2.667397,0.037061,0.063396,-3.134600,,,,,,,,,,-0.347610,0.883858,-3.218303,-0.314160,0.842907,-3.225524,-0.295343,0.815092,-3.238149,-0.329815,0.809918,-3.244067,-0.307914,0.785041,-3.260258,-0.287402,0.774524,-3.273579,-0.342629,0.814717,-3.265771,-0.319356,0.794661,-3.290263,-0.300527,0.787828,-3.307112,-0.353230,0.820051,-3.283297,-0.332230,0.801743,-3.308348,-0.315205,0.798973,-3.323500,-0.361168,0.831884,-3.299891,-0.341596,0.819649,-3.323240,-0.324601,0.819027,-3.338316,0.115103,0.962883,-2.823013,0.081044,0.922115,-2.817922,0.069115,0.888313,-2.819519,0.100263,0.889722,-2.793435,0.081185,0.858408,-2.797437,0.064500,0.842565,-2.810839,0.120166,0.880600,-2.806813,0.102925,0.845917,-2.813400,0.087974,0.833889,-2.831209,0.136615,0.874313,-2.818556,0.121031,0.841222,-2.826682,0.108011,0.835731,-2.844773,0.150879,0.872790,-2.835067,0.136294,0.844863,-2.844296,0.122873,0.834421,-2.859383,,,
6,0.200,-0.118973,0.973679,-3.080178,-0.238717,0.966860,-3.080775,0.000772,0.980498,-3.079580,-0.266304,0.586087,-2.850377,0.019972,0.537015,-3.121846,-0.284006,0.200281,-2.695122,0.017912,0.155041,-3.287241,-0.125659,1.090590,-3.074444,-0.121208,1.304127,-3.055792,-0.131287,1.544836,-3.026533,-0.135545,1.642093,-2.990140,-0.164595,1.491755,-3.033378,-0.093834,1.494199,-3.029065,-0.301608,1.432162,-3.036134,0.045352,1.443635,-3.015245,-0.330701,1.170372,-3.158647,0.153115,1.185934,-2.933019,-0.355928,0.895500,-3.219998,0.127141,0.980785,-2.740147,-0.321967,0.190887,-2.520317,0.040494,0.065550,-3.133724,,,,,,,,,,-0.342230,0.879302,-3.206821,-0.307631,0.839119,-3.212837,-0.287255,0.812232,-3.225048,-0.320841,0.807096,-3.234684,-0.296703,0.783955,-3.250256,-0.274672,0.774906,-3.262155,-0.331448,0.813003,-3.257286,-0.305340,0.795016,-3.280492,-0.284747,0.789641,-3.295728,-0.340288,0.819228,-3.275482,-0.316315,0.803099,-3.299334,-0.297746,0.801707,-3.312764,-0.346667,0.831911,-3.292120,-0.324598,0.821447,-3.314061,-0.306162,0.822005,-3.327339,0.106275,0.976480,-2.727120,0.072701,0.935411,-2.721283,0.061165,0.901443,-2.720587,0.090163,0.906027,-2.692130,0.072010,0.874062,-2.695180,0.056944,0.856744,-2.708674,0.111415,0.896263,-2.702680,0.095555,0.860652,-2.707569,0.082611,0.846657,-2.725512,0.129019,0.889374,-2.712201,0.114778,0.855336,-2.718716,0.103622,0.847957,-2.737371,0.144804,0.886717,-2.727107,0.131443,0.857752,-2.734874,0.119570,0.845661,-2.750028,,,
7,0.233,-0.122783,0.958537,-3.021288,-0.242433,0.950348,-3.019749,-0.003133,0.966726,-3.022827,-0.266616,0.589941,-2.758303,0.021162,0.526631,-3.090346,-0.296118,0.213976,-2.582111,0.017028,0.158658,-3.284879,-0.130696,1.075342,-3.014997,-0.127265,1.288996,-2.997501,-0.139357,1.529776,-2.969620,-0.144284,1.627190,-2.933735,-0.172208,1.476453,-2.976783,-0.101550,1.479365,-2.971244,-0.309275,1.417323,-2.983694,0.037048,1.429052,-2.951762,-0.330528,1.159553,-3.115955,0.149883,1.180644,-2.850049,-0.354636,0.888976,-3.194454,0.119839,0.984231,-2.648852,-0.333871,0.238836,-2.408782,0.040848,0.067390,-3.132599,,,,,,,,,,-0.341690,0.872113,-3.181351,-0.306500,0.832447,-3.187374,-0.285053,0.806302,-3.199359,-0.318070,0.801654,-3.211770,-0.291765,0.781688,-3.228202,-0.268664,0.775230,-3.239753,-0.327260,0.808782,-3.234639,-0.298931,0.793892,-3.257432,-0.277192,0.790665,-3.271647,-0.334968,0.815987,-3.252987,-0.308551,0.802942,-3.276134,-0.288994,0.803454,-3.288149,-0.340364,0.829560,-3.269267,-0.316527,0.820983,-3.290152,-0.297195,0.822746,-3.301970,0.098386,0.980146,-2.636739,0.066018,0.938346,-2.629457,0.056097,0.903977,-2.626675,0.082717,0.912152,-2.597003,0.065926,0.879347,-2.598578,0.052356,0.860447,-2.611524,0.104909,0.902443,-2.605461,0.090756,0.865899,-2.608265,0.079486,0.849993,-2.625738,0.123296,0.895532,-2.613344,0.110714,0.860538,-2.617928,0.101005,0.851281,-2.636554,0.140045,0.892325,-2.627041,0.128154,0.862315,-2.633022,0.117613,0.848544,-2.647721,,,
8,0.267,-0.127654,0.944655,-2.959964,-0.247286,0.936685,-2.956788,-0.008021,0.952625,-2.963139,-0.271070,0.579384,-2.691077,0.016931,0.517851,-3.058961,-0.294213,0.203331,-2.514124,0.014515,0.164308,-3.278654,-0.135265,1.061472,-2.953523,-0.133922,1.275154,-2.936087,-0.147074,1.515860,-2.908049,-0.152940,1.613303,-2.872385,-0.179660,1.462489,-2.916018,-0.109144,1.465523,-2.908942,-0.316261,1.402940,-2.927223,0.028982,1.415964,-2.884749,-0.331093,1.146009,-3.061967,0.143543,1.173272,-2.771787,-0.354690,0.879456,-3.153335,0.115141,0.980240,-2.567111,-0.327053,0.224572,-2.339321,0.038886,0.067049,-3.130219,,,,,,,,,,-0.341895,0.861971,-3.140917,-0.306349,0.822874,-3.148395,-0.284551,0.797550,-3.161459,-0.317256,0.793395,-3.174648,-0.290170,0.775565,-3.192227,-0.266773,0.770735,-3.203977,-0.326048,0.801709,-3.197271,-0.296902,0.788998,-3.220351,-0.274803,0.787207,-3.234262,-0.333446,0.809861,-3.215349,-0.306148,0.798907,-3.238557,-0.286305,0.800603,-3.249980,-0.338613,0.824272,-3.230970,-0.314132,0.817073,-3.251631,-0.294510,0.819643,-3.262805,0.093430,0.976366,-2.555397,0.062044,0.934213,-2.546122,0.053321,0.899757,-2.541216,0.078413,0.910913,-2.511375,0.062599,0.877589,-2.511163,0.049997,0.857443,-2.523175,0.101136,0.901315,-2.518431,0.088189,0.864225,-2.518985,0.077976,0.846760,-2.535598,0.119961,0.894431,-2.525232,0.108513,0.858843,-2.527745,0.099688,0.848043,-2.545977,0.137233,0.890777,-2.538144,0.126373,0.860073,-2.542283,0.116694,0.844978,-2.556257,,,
9,0.300,-0.133534,0.932369,-2.895921,-0.253283,0.926377,-2.892758,-0.013786,0.938362,-2.899084,-0.274687,0.560766,-2.638390,0.007432,0.511291,-3.025549,-0.287794,0.177661,-2.476149,0.011670,0.172237,-3.266977,-0.139274,1.049388,-2.891532,-0.140408,1.263240,-2.876305,-0.155582,1.504042,-2.850175,-0.163309,1.601710,-2.815494,-0.187652,1.450456,-2.858772,-0.117393,1.453897,-2.849628,-0.323133,1.388977,-2.872793,0.020546,1.406231,-2.820971,-0.335040,1.129378,-3.002624,0.135657,1.164644,-2.706216,-0.358755,0.863653,-3.096341,0.114828,0.968415,-2.503680,-0.311499,0.161801,-2.299308,0.037000,0.062843,-3.127414,,,,,,,,,,-0.345899,0.845418,-3.085121,-0.311559,0.805907,-3.095493,-0.291003,0.780761,-3.110735,-0.324117,0.777739,-3.122439,-0.298127,0.760194,-3.141863,-0.275329,0.755445,-3.154766,-0.333568,0.787136,-3.144363,-0.305585,0.774672,-3.168967,-0.284053,0.772921,-3.183745,-0.341457,0.796159,-3.161808,-0.315265,0.785575,-3.186419,-0.295817,0.787305,-3.198497,-0.346882,0.811290,-3.176641,-0.323249,0.804280,-3.198328,-0.303936,0.806782,-3.210042,0.093156,0.964647,-2.491857,0.062655,0.922324,-2.480615,0.055084,0.887865,-2.474087,0.079381,0.901123,-2.444712,0.064457,0.867478,-2.442297,0.052358,0.846282,-2.452940,0.102337,0.891690,-2.451217,0.090357,0.854308,-2.449582,0.080615,0.835632,-2.465125,0.121335,0.884894,-2.457613,0.110899,0.848911,-2.458061,0.102426,0.836832,-2.475646,0.138736,0.880989,-2.470276,0.128963,0.849743,-2.472727,0.119878,0.833591,-2.485894,,,
