frame_id,time_sec,Hips_X,Hips_Y,Hips_Z,LeftUpperLeg_X,LeftUpperLeg_Y,LeftUpperLeg_Z,RightUpperLeg_X,RightUpperLeg_Y,RightUpperLeg_Z,LeftLowerLeg_X,LeftLowerLeg_Y,LeftLowerLeg_Z,RightLowerLeg_X,RightLowerLeg_Y,RightLowerLeg_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine_X,Spine_Y,Spine_Z,Chest_X,Chest_Y,Chest_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,LeftUpperArm_X,LeftUpperArm_Y,LeftUpperArm_Z,RightUpperArm_X,RightUpperArm_Y,RightUpperArm_Z,LeftLowerArm_X,LeftLowerArm_Y,LeftLowerArm_Z,RightLowerArm_X,RightLowerArm_Y,RightLowerArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftToes_X,LeftToes_Y,LeftToes_Z,RightToes_X,RightToes_Y,RightToes_Z,LeftEye_X,LeftEye_Y,LeftEye_Z,RightEye_X,RightEye_Y,RightEye_Z,Jaw_X,Jaw_Y,Jaw_Z,LeftThumbProximal_X,LeftThumbProximal_Y,LeftThumbProximal_Z,LeftThumbIntermediate_X,LeftThumbIntermediate_Y,LeftThumbIntermediate_Z,LeftThumbDistal_X,LeftThumbDistal_Y,LeftThumbDistal_Z,LeftIndexProximal_X,LeftIndexProximal_Y,LeftIndexProximal_Z,LeftIndexIntermediate_X,LeftIndexIntermediate_Y,LeftIndexIntermediate_Z,LeftIndexDistal_X,LeftIndexDistal_Y,LeftIndexDistal_Z,LeftMiddleProximal_X,LeftMiddleProximal_Y,LeftMiddleProximal_Z,LeftMiddleIntermediate_X,LeftMiddleIntermediate_Y,LeftMiddleIntermediate_Z,LeftMiddleDistal_X,LeftMiddleDistal_Y,LeftMiddleDistal_Z,LeftRingProximal_X,LeftRingProximal_Y,LeftRingProximal_Z,LeftRingIntermediate_X,LeftRingIntermediate_Y,LeftRingIntermediate_Z,LeftRingDistal_X,LeftRingDistal_Y,LeftRingDistal_Z,LeftLittleProximal_X,LeftLittleProximal_Y,LeftLittleProximal_Z,LeftLittleIntermediate_X,LeftLittleIntermediate_Y,LeftLittleIntermediate_Z,LeftLittleDistal_X,LeftLittleDistal_Y,LeftLittleDistal_Z,RightThumbProximal_X,RightThumbProximal_Y,RightThumbProximal_Z,RightThumbIntermediate_X,RightThumbIntermediate_Y,RightThumbIntermediate_Z,RightThumbDistal_X,RightThumbDistal_Y,RightThumbDistal_Z,RightIndexProximal_X,RightIndexProximal_Y,RightIndexProximal_Z,RightIndexIntermediate_X,RightIndexIntermediate_Y,RightIndexIntermediate_Z,RightIndexDistal_X,RightIndexDistal_Y,RightIndexDistal_Z,RightMiddleProximal_X,RightMiddleProximal_Y,RightMiddleProximal_Z,RightMiddleIntermediate_X,RightMiddleIntermediate_Y,RightMiddleIntermediate_Z,RightMiddleDistal_X,RightMiddleDistal_Y,RightMiddleDistal_Z,RightRingProximal_X,RightRingProximal_Y,RightRingProximal_Z,RightRingIntermediate_X,RightRingIntermediate_Y,RightRingIntermediate_Z,RightRingDistal_X,RightRingDistal_Y,RightRingDistal_Z,RightLittleProximal_X,RightLittleProximal_Y,RightLittleProximal_Z,RightLittleIntermediate_X,RightLittleIntermediate_Y,RightLittleIntermediate_Z,RightLittleDistal_X,RightLittleDistal_Y,RightLittleDistal_Z,UpperChest_X,UpperChest_Y,UpperChest_Z
0,0.000,-0.094805,0.963142,-3.332761,-0.214487,0.964015,-3.340573,0.024878,0.962268,-3.324950,-0.286064,0.558113,-3.170416,0.026632,0.536678,-3.191900,-0.237743,0.270407,-3.467323,0.026954,0.130163,-3.281396,-0.094076,1.080365,-3.330823,-0.096748,1.294197,-3.315512,-0.087085,1.534635,-3.283969,-0.082103,1.631321,-3.246174,-0.124393,1.483882,-3.286449,-0.053696,1.481755,-3.291854,-0.261821,1.430043,-3.263077,0.080060,1.418040,-3.304890,-0.325386,1.146752,-3.272839,0.142983,1.133876,-3.313591,-0.345657,0.870918,-3.214021,0.167283,0.868858,-3.218013,-0.258746,0.097434,-3.425790,0.045672,0.045806,-3.124489,,,,,,,,,,-0.328572,0.857908,-3.201273,-0.302928,0.811107,-3.201384,-0.292793,0.777290,-3.207778,-0.326505,0.777648,-3.200021,-0.313044,0.746224,-3.213875,-0.299297,0.729402,-3.229264,-0.345694,0.777183,-3.217046,-0.333343,0.747182,-3.239207,-0.321888,0.732636,-3.257708,-0.361316,0.778197,-3.231290,-0.350575,0.750204,-3.253757,-0.339659,0.740439,-3.271437,-0.373638,0.784953,-3.248051,-0.363603,0.762323,-3.269619,-0.352597,0.753641,-3.287506,0.154686,0.859789,-3.198450,0.122045,0.818443,-3.189901,0.108671,0.785702,-3.195945,0.146502,0.781197,-3.184166,0.125521,0.750995,-3.187021,0.103803,0.738168,-3.195554,0.158456,0.776228,-3.206318,0.137766,0.743529,-3.213125,0.116084,0.735556,-3.225439,0.168171,0.773507,-3.224925,0.148467,0.742857,-3.233655,0.128924,0.741441,-3.245615,0.174407,0.776579,-3.245663,0.155843,0.751132,-3.254920,0.137003,0.744068,-3.265500,,,
1,0.033,-0.094805,0.963142,-3.332761,-0.214487,0.964015,-3.340573,0.024878,0.962268,-3.324950,-0.286064,0.558113,-3.170416,0.026632,0.536678,-3.191900,-0.237743,0.270407,-3.467323,0.026954,0.130163,-3.281396,-0.094076,1.080365,-3.330823,-0.096748,1.294197,-3.315512,-0.087085,1.534635,-3.283969,-0.082103,1.631321,-3.246174,-0.124393,1.483882,-3.286449,-0.053696,1.481755,-3.291854,-0.261821,1.430043,-3.263077,0.080060,1.418040,-3.304890,-0.325386,1.146752,-3.272839,0.142983,1.133876,-3.313591,-0.345657,0.870918,-3.214021,0.167283,0.868858,-3.218013,-0.258746,0.097434,-3.425790,0.045672,0.045806,-3.124489,,,,,,,,,,-0.328572,0.857908,-3.201273,-0.302928,0.811107,-3.201384,-0.292793,0.777290,-3.207778,-0.326505,0.777648,-3.200021,-0.313044,0.746224,-3.213875,-0.299297,0.729402,-3.229264,-0.345694,0.777183,-3.217046,-0.333343,0.747182,-3.239207,-0.321888,0.732636,-3.257708,-0.361316,0.778197,-3.231290,-0.350575,0.750204,-3.253757,-0.339659,0.740439,-3.271437,-0.373638,0.784953,-3.248051,-0.363603,0.762323,-3.269619,-0.352597,0.753641,-3.287506,0.154686,0.859789,-3.198450,0.122045,0.818443,-3.189901,0.108671,0.785702,-3.195945,0.146502,0.781197,-3.184166,0.125521,0.750995,-3.187021,0.103803,0.738168,-3.195554,0.158456,0.776228,-3.206318,0.137766,0.743529,-3.213125,0.116084,0.735556,-3.225439,0.168171,0.773507,-3.224925,0.148467,0.742857,-3.233655,0.128924,0.741441,-3.245615,0.174407,0.776579,-3.245663,0.155843,0.751132,-3.254920,0.137003,0.744068,-3.265500,,,
2,0.067,-0.103056,0.977711,-3.279760,-0.222882,0.978273,-3.284951,0.016771,0.977150,-3.274569,-0.285944,0.583129,-3.088183,0.017022,0.538609,-3.193854,-0.247569,0.235476,-3.313855,0.021652,0.131074,-3.278453,-0.102570,1.094943,-3.278297,-0.104129,1.308614,-3.260751,-0.096058,1.548924,-3.227813,-0.092699,1.645586,-3.189780,-0.133068,1.497990,-3.230937,-0.062311,1.496264,-3.235652,-0.270396,1.442784,-3.210325,0.072368,1.434114,-3.246568,-0.331345,1.161099,-3.246768,0.138937,1.150706,-3.240906,-0.361545,0.881141,-3.220944,0.151453,0.894193,-3.122564,-0.272490,0.080211,-3.228077,0.042290,0.046319,-3.122002,,,,,,,,,,-0.344802,0.866039,-3.210210,-0.318665,0.820183,-3.218091,-0.307525,0.788208,-3.229952,-0.341911,0.786972,-3.223912,-0.327984,0.757335,-3.240890,-0.313509,0.742373,-3.257486,-0.360452,0.789632,-3.241444,-0.347462,0.763015,-3.267261,-0.335363,0.751156,-3.287213,-0.375549,0.793237,-3.255835,-0.364569,0.768569,-3.281809,-0.353245,0.761242,-3.300388,-0.387317,0.802966,-3.271495,-0.376916,0.784443,-3.296530,-0.365524,0.779008,-3.315429,0.136622,0.887990,-3.103454,0.102965,0.848005,-3.092665,0.090134,0.814595,-3.095225,0.126370,0.812306,-3.078664,0.106179,0.781438,-3.078857,0.085684,0.766792,-3.087482,0.140779,0.804236,-3.098300,0.120993,0.770523,-3.102245,0.100849,0.760368,-3.115527,0.152567,0.798891,-3.115047,0.134187,0.766801,-3.121073,0.116173,0.763096,-3.134811,0.161180,0.798916,-3.135152,0.143904,0.772023,-3.142645,0.126479,0.763113,-3.154210,,,
3,0.100,-0.108743,0.988688,-3.236769,-0.228621,0.989627,-3.240490,0.011136,0.987749,-3.233047,-0.282986,0.597724,-3.034847,0.008921,0.542864,-3.202964,-0.249786,0.202925,-3.162501,0.015482,0.136600,-3.293354,-0.107916,1.105890,-3.233838,-0.109030,1.319463,-3.215102,-0.105041,1.559973,-3.182884,-0.104095,1.656776,-3.145071,-0.141276,1.508540,-3.186825,-0.070400,1.507740,-3.189592,-0.278974,1.452370,-3.172142,0.065566,1.447763,-3.195627,-0.336804,1.174447,-3.233820,0.141006,1.167386,-3.173692,-0.369732,0.893624,-3.230766,0.145135,0.921186,-3.034663,-0.278371,0.076392,-3.038977,0.036489,0.052692,-3.136496,,,,,,,,,,-0.353326,0.878333,-3.219782,-0.324125,0.834634,-3.229040,-0.309936,0.804448,-3.242254,-0.344882,0.801122,-3.240147,-0.327892,0.773412,-3.257586,-0.311067,0.760321,-3.273534,-0.361748,0.804601,-3.259165,-0.345095,0.780713,-3.285544,-0.330571,0.771006,-3.305035,-0.375546,0.808876,-3.274635,-0.361153,0.786760,-3.301234,-0.347839,0.781338,-3.319135,-0.386241,0.819508,-3.290477,-0.372726,0.803694,-3.315878,-0.359400,0.800406,-3.333991,0.128791,0.915179,-3.016763,0.094643,0.875086,-3.008137,0.082191,0.841564,-3.011078,0.117049,0.839843,-2.991579,0.097020,0.808905,-2.993074,0.077381,0.794065,-3.003227,0.133122,0.831566,-3.009783,0.113769,0.797767,-3.014950,0.094843,0.787414,-3.029780,0.146321,0.826040,-3.025380,0.128609,0.793780,-3.032414,0.111827,0.789798,-3.047561,0.156600,0.825797,-3.044685,0.140080,0.798716,-3.053141,0.123698,0.789564,-3.065973,,,
4,0.133,-0.113028,0.991316,-3.184254,-0.232927,0.991475,-3.187380,0.006871,0.991157,-3.181127,-0.274750,0.592125,-2.993465,0.007307,0.545298,-3.187624,-0.251847,0.176507,-2.994084,0.011875,0.142207,-3.291354,-0.112985,1.108479,-3.179950,-0.112725,1.321966,-3.160225,-0.113115,1.562591,-3.128634,-0.114396,1.659558,-3.091253,-0.148490,1.510655,-3.133642,-0.077556,1.510822,-3.134002,-0.286241,1.453295,-3.125528,0.060026,1.454330,-3.133884,-0.337022,1.180451,-3.211359,0.146989,1.179242,-3.094536,-0.369574,0.900269,-3.231206,0.137864,0.947750,-2.932399,-0.285323,0.087536,-2.842264,0.033957,0.058663,-3.134449,,,,,,,,,,-0.353745,0.884867,-3.219550,-0.322003,0.842893,-3.228418,-0.305281,0.814136,-3.241854,-0.340153,0.809484,-3.243638,-0.320469,0.783507,-3.260911,-0.301651,0.772018,-3.275834,-0.355149,0.813614,-3.264042,-0.334956,0.792037,-3.289934,-0.318148,0.784093,-3.308360,-0.367485,0.818413,-3.280558,-0.349619,0.798556,-3.306832,-0.334368,0.794748,-3.323566,-0.376957,0.829682,-3.296734,-0.360276,0.816000,-3.321483,-0.345042,0.814340,-3.338265,0.119749,0.942010,-2.916196,0.085508,0.901554,-2.909969,0.073508,0.867860,-2.912823,0.106520,0.867322,-2.889845,0.086825,0.836305,-2.893102,0.068538,0.821211,-2.905213,0.124629,0.858773,-2.905884,0.106176,0.824707,-2.912405,0.089119,0.813871,-2.929048,0.139551,0.853001,-2.919742,0.122802,0.820489,-2.927887,0.107807,0.816066,-2.944696,0.151893,0.852330,-2.937786,0.136299,0.824985,-2.947108,0.121332,0.815440,-2.961309,,,
5,0.167,-0.116338,0.985256,-3.134706,-0.236207,0.981873,-3.137066,0.003531,0.988640,-3.132346,-0.269420,0.587570,-2.931505,0.013474,0.543420,-3.155006,-0.263976,0.183085,-2.833394,0.014747,0.149616,-3.289839,-0.119745,1.102332,-3.129489,-0.116678,1.315791,-3.109698,-0.122328,1.556461,-3.078958,-0.125406,1.653582,-3.042087,-0.156606,1.503917,-3.085125,-0.085722,1.505289,-3.082803,-0.293915,1.444979,-3.083119,0.053232,1.452748,-3.075628,-0.333626,1.177693,-3.189755,0.152318,1.185608,-3.015613,-0.362390,0.899487,-3.231337,0.133926,0.968315,-2.835596,-0.300324,0.133561,-2.665132,0.036823,0.063474,-3.134345,,,,,,,,,,-0.347595,0.883843,-3.218687,-0.314109,0.842907,-3.225823,-0.295240,0.815105,-3.238400,-0.329691,0.809926,-3.244443,-0.307729,0.785068,-3.260578,-0.287169,0.774566,-3.273837,-0.342432,0.814737,-3.266187,-0.319071,0.794705,-3.290615,-0.300182,0.787890,-3.307404,-0.352974,0.820082,-3.283745,-0.331883,0.801798,-3.308738,-0.314806,0.799044,-3.323834,-0.360859,0.831924,-3.300358,-0.341203,0.819712,-3.323649,-0.324156,0.819106,-3.338667,0.114183,0.963200,-2.821185,0.080120,0.922425,-2.816168,0.068195,0.888623,-2.817767,0.099265,0.890065,-2.791581,0.080206,0.858744,-2.795626,0.063572,0.842889,-2.809075,0.119217,0.880935,-2.804880,0.102008,0.846241,-2.811496,0.087123,0.834194,-2.829346,0.135708,0.874641,-2.816560,0.120158,0.841541,-2.824710,0.107203,0.836031,-2.842842,0.150030,0.873106,-2.833020,0.135479,0.845169,-2.842271,0.122109,0.834711,-2.857393,,,
6,0.200,-0.119371,0.973486,-3.079347,-0.239112,0.966618,-3.080128,0.000369,0.980354,-3.078567,-0.267023,0.586078,-2.849383,0.019777,0.536907,-3.121118,-0.285176,0.200621,-2.693316,0.017935,0.155135,-3.286979,-0.126114,1.090393,-3.073617,-0.121679,1.303931,-3.054976,-0.131874,1.544641,-3.025758,-0.136213,1.641900,-2.989381,-0.165155,1.491553,-3.032671,-0.094404,1.494012,-3.028204,-0.302158,1.431951,-3.035742,0.044756,1.443476,-3.014038,-0.330868,1.170250,-3.158534,0.152489,1.185933,-2.931279,-0.355924,0.895440,-3.220231,0.126050,0.980968,-2.738273,-0.323421,0.191856,-2.518540,0.040256,0.065596,-3.133452,,,,,,,,,,-0.342266,0.879233,-3.207024,-0.307641,0.839060,-3.212963,-0.287222,0.812188,-3.225132,-0.320775,0.807054,-3.234881,-0.296577,0.783943,-3.250403,-0.274504,0.774919,-3.262242,-0.331311,0.812979,-3.257511,-0.305121,0.795026,-3.280652,-0.284477,0.789674,-3.295827,-0.340093,0.819218,-3.275731,-0.316035,0.803125,-3.299521,-0.297422,0.801755,-3.312891,-0.346421,0.831915,-3.292379,-0.324277,0.821478,-3.314258,-0.305799,0.822054,-3.327475,0.105145,0.976674,-2.725306,0.071569,0.935600,-2.719515,0.060039,0.901631,-2.718804,0.088951,0.906264,-2.690265,0.070818,0.874290,-2.693331,0.055801,0.856950,-2.706850,0.110240,0.896494,-2.700735,0.094409,0.860870,-2.705624,0.081527,0.846845,-2.723588,0.127876,0.889599,-2.710191,0.113667,0.855547,-2.716704,0.102571,0.848139,-2.735385,0.143708,0.886926,-2.725043,0.130379,0.857946,-2.732810,0.118556,0.845831,-2.747983,,,
7,0.233,-0.123292,0.958301,-3.020411,-0.242943,0.950095,-3.019047,-0.003641,0.966507,-3.021774,-0.267529,0.589985,-2.757229,0.020834,0.526477,-3.089647,-0.297506,0.214169,-2.580801,0.017002,0.158734,-3.284618,-0.131231,1.075105,-3.014126,-0.127849,1.288760,-2.996639,-0.140018,1.529541,-2.968797,-0.145018,1.626957,-2.932928,-0.172849,1.476215,-2.976022,-0.102203,1.479133,-2.970342,-0.309903,1.417090,-2.983237,0.036351,1.428825,-2.950535,-0.330805,1.159378,-3.115665,0.149069,1.180561,-2.848343,-0.354750,0.888873,-3.194460,0.118621,0.984273,-2.647086,-0.335536,0.239486,-2.407599,0.040576,0.067430,-3.132322,,,,,,,,,,-0.341838,0.871999,-3.181339,-0.306628,0.832342,-3.187303,-0.285146,0.806208,-3.199249,-0.318131,0.801569,-3.211755,-0.291768,0.781651,-3.228152,-0.268632,0.775232,-3.239657,-0.327262,0.808716,-3.234642,-0.298863,0.793873,-3.257378,-0.277084,0.790677,-3.271540,-0.334922,0.815935,-3.253005,-0.308432,0.802936,-3.276093,-0.288841,0.803476,-3.288052,-0.340277,0.829522,-3.269287,-0.316379,0.820973,-3.290114,-0.297016,0.822753,-3.301877,0.097139,0.980190,-2.635023,0.064775,0.938381,-2.627773,0.054873,0.904009,-2.624975,0.081405,0.912237,-2.595243,0.064637,0.879421,-2.596823,0.051111,0.860498,-2.609781,0.103625,0.902530,-2.603631,0.089501,0.865975,-2.606426,0.078286,0.850041,-2.623909,0.122036,0.895620,-2.611459,0.109486,0.860614,-2.616032,0.099830,0.851328,-2.634673,0.138822,0.892406,-2.625108,0.126962,0.862381,-2.631081,0.116467,0.848586,-2.645789,,,
8,0.267,-0.128286,0.944442,-2.959059,-0.247924,0.936480,-2.956069,-0.008648,0.952405,-2.962049,-0.272159,0.579200,-2.690369,0.016465,0.517728,-3.058266,-0.295494,0.203131,-2.513476,0.014463,0.164418,-3.278338,-0.135901,1.061260,-2.952634,-0.134621,1.274943,-2.935200,-0.147840,1.515648,-2.907187,-0.153784,1.613092,-2.871538,-0.180407,1.462276,-2.915224,-0.109907,1.465312,-2.908001,-0.316979,1.402717,-2.926729,0.028170,1.415767,-2.883497,-0.331485,1.145792,-3.061520,0.142553,1.173155,-2.770183,-0.354909,0.879298,-3.153105,0.113831,0.980163,-2.565513,-0.328550,0.224244,-2.338698,0.038585,0.067054,-3.129931,,,,,,,,,,-0.342136,0.861804,-3.140677,-0.306574,0.822716,-3.148118,-0.284750,0.797404,-3.161163,-0.317429,0.793257,-3.174416,-0.290303,0.775458,-3.191966,-0.266883,0.770650,-3.203679,-0.326178,0.801589,-3.197050,-0.296983,0.788908,-3.220084,-0.274856,0.787137,-3.233953,-0.333542,0.809755,-3.215135,-0.306194,0.798831,-3.238298,-0.286328,0.800543,-3.249679,-0.338679,0.824179,-3.230754,-0.314156,0.816999,-3.251370,-0.294512,0.819580,-3.262503,0.092096,0.976293,-2.553843,0.060707,0.934137,-2.544591,0.051994,0.899681,-2.539668,0.077011,0.910880,-2.509784,0.061210,0.877550,-2.509570,0.048643,0.857385,-2.521588,0.099754,0.901284,-2.516780,0.086824,0.864188,-2.517322,0.076655,0.846700,-2.533937,0.118596,0.894400,-2.523533,0.107169,0.858805,-2.526033,0.098387,0.847982,-2.544273,0.135897,0.890740,-2.536404,0.125059,0.860027,-2.540533,0.115418,0.844913,-2.554511,,,
9,0.300,-0.134294,0.932183,-2.894983,-0.254049,0.926221,-2.892032,-0.014539,0.938146,-2.897933,-0.275856,0.560481,-2.637884,0.006838,0.511215,-3.024841,-0.289093,0.177267,-2.475911,0.011607,0.172386,-3.266577,-0.140013,1.049205,-2.890635,-0.141211,1.263059,-2.875449,-0.156460,1.503864,-2.849385,-0.164278,1.601536,-2.814735,-0.188507,1.450274,-2.858045,-0.118269,1.453721,-2.848747,-0.323947,1.388767,-2.872341,0.019616,1.406083,-2.819785,-0.335595,1.129121,-3.002104,0.134530,1.164504,-2.704817,-0.359151,0.863400,-3.095872,0.113472,0.968216,-2.502362,-0.312981,0.160822,-2.299149,0.036708,0.062790,-3.127133,,,,,,,,,,-0.346315,0.845155,-3.084648,-0.311977,0.805637,-3.095005,-0.291416,0.780494,-3.110243,-0.324516,0.777488,-3.121979,-0.298511,0.759946,-3.141386,-0.275700,0.755198,-3.154268,-0.333939,0.786900,-3.143908,-0.305934,0.774440,-3.168488,-0.284386,0.772688,-3.183243,-0.341806,0.795936,-3.161357,-0.315590,0.785357,-3.185944,-0.296128,0.787086,-3.198000,-0.347210,0.811077,-3.176188,-0.323554,0.804068,-3.197850,-0.304226,0.806568,-3.209540,0.091781,0.964450,-2.490575,0.061272,0.922125,-2.479358,0.053707,0.887667,-2.472820,0.077941,0.900954,-2.443411,0.063025,0.867306,-2.440987,0.050952,0.846094,-2.451630,0.100911,0.891524,-2.449868,0.088942,0.854139,-2.448221,0.079234,0.835445,-2.463764,0.119922,0.884728,-2.456225,0.109502,0.848741,-2.456660,0.101065,0.836643,-2.474251,0.137346,0.880820,-2.468855,0.127595,0.849567,-2.471298,0.118541,0.833401,-2.484468,,,
