frame_id,time_sec,Hips_X,Hips_Y,Hips_Z,LeftUpperLeg_X,LeftUpperLeg_Y,LeftUpperLeg_Z,RightUpperLeg_X,RightUpperLeg_Y,RightUpperLeg_Z,LeftLowerLeg_X,LeftLowerLeg_Y,LeftLowerLeg_Z,RightLowerLeg_X,RightLowerLeg_Y,RightLowerLeg_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine_X,Spine_Y,Spine_Z,Chest_X,Chest_Y,Chest_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,LeftUpperArm_X,LeftUpperArm_Y,LeftUpperArm_Z,RightUpperArm_X,RightUpperArm_Y,RightUpperArm_Z,LeftLowerArm_X,LeftLowerArm_Y,LeftLowerArm_Z,RightLowerArm_X,RightLowerArm_Y,RightLowerArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftToes_X,LeftToes_Y,LeftToes_Z,RightToes_X,RightToes_Y,RightToes_Z,LeftEye_X,LeftEye_Y,LeftEye_Z,RightEye_X,RightEye_Y,RightEye_Z,Jaw_X,Jaw_Y,Jaw_Z,LeftThumbProximal_X,LeftThumbProximal_Y,LeftThumbProximal_Z,LeftThumbIntermediate_X,LeftThumbIntermediate_Y,LeftThumbIntermediate_Z,LeftThumbDistal_X,LeftThumbDistal_Y,LeftThumbDistal_Z,LeftIndexProximal_X,LeftIndexProximal_Y,LeftIndexProximal_Z,LeftIndexIntermediate_X,LeftIndexIntermediate_Y,LeftIndexIntermediate_Z,LeftIndexDistal_X,LeftIndexDistal_Y,LeftIndexDistal_Z,LeftMiddleProximal_X,LeftMiddleProximal_Y,LeftMiddleProximal_Z,LeftMiddleIntermediate_X,LeftMiddleIntermediate_Y,LeftMiddleIntermediate_Z,LeftMiddleDistal_X,LeftMiddleDistal_Y,LeftMiddleDistal_Z,LeftRingProximal_X,LeftRingProximal_Y,LeftRingProximal_Z,LeftRingIntermediate_X,LeftRingIntermediate_Y,LeftRingIntermediate_Z,LeftRingDistal_X,LeftRingDistal_Y,LeftRingDistal_Z,LeftLittleProximal_X,LeftLittleProximal_Y,LeftLittleProximal_Z,LeftLittleIntermediate_X,LeftLittleIntermediate_Y,LeftLittleIntermediate_Z,LeftLittleDistal_X,LeftLittleDistal_Y,LeftLittleDistal_Z,RightThumbProximal_X,RightThumbProximal_Y,RightThumbProximal_Z,RightThumbIntermediate_X,RightThumbIntermediate_Y,RightThumbIntermediate_Z,RightThumbDistal_X,RightThumbDistal_Y,RightThumbDistal_Z,RightIndexProximal_X,RightIndexProximal_Y,RightIndexProximal_Z,RightIndexIntermediate_X,RightIndexIntermediate_Y,RightIndexIntermediate_Z,RightIndexDistal_X,RightIndexDistal_Y,RightIndexDistal_Z,RightMiddleProximal_X,RightMiddleProximal_Y,RightMiddleProximal_Z,RightMiddleIntermediate_X,RightMiddleIntermediate_Y,RightMiddleIntermediate_Z,RightMiddleDistal_X,RightMiddleDistal_Y,RightMiddleDistal_Z,RightRingProximal_X,RightRingProximal_Y,RightRingProximal_Z,RightRingIntermediate_X,RightRingIntermediate_Y,RightRingIntermediate_Z,RightRingDistal_X,RightRingDistal_Y,RightRingDistal_Z,RightLittleProximal_X,RightLittleProximal_Y,RightLittleProximal_Z,RightLittleIntermediate_X,RightLittleIntermediate_Y,RightLittleIntermediate_Z,RightLittleDistal_X,RightLittleDistal_Y,RightLittleDistal_Z,UpperChest_X,UpperChest_Y,UpperChest_Z
0,0.000,-0.094580,0.962816,-3.334242,-0.214269,0.963688,-3.341958,0.025108,0.961944,-3.326525,-0.285698,0.557818,-3.171665,0.026958,0.536303,-3.193639,-0.237628,0.269900,-3.468406,0.027239,0.129785,-3.283120,-0.093851,1.080040,-3.332306,-0.096509,1.293871,-3.316986,-0.086828,1.534309,-3.285446,-0.081823,1.630995,-3.247654,-0.124136,1.483555,-3.287900,-0.053443,1.481430,-3.293355,-0.261547,1.429712,-3.264438,0.080306,1.417719,-3.306481,-0.325113,1.146423,-3.274237,0.143236,1.133557,-3.315183,-0.345376,0.870569,-3.215506,0.167571,0.868563,-3.219547,-0.258615,0.096963,-3.426712,0.046081,0.045427,-3.126229,,,,,,,,,,-0.328284,0.857552,-3.202776,-0.302639,0.810751,-3.202930,-0.292506,0.776939,-3.209349,-0.326215,0.777291,-3.201572,-0.312763,0.745872,-3.215446,-0.299024,0.729056,-3.230850,-0.345414,0.776836,-3.218585,-0.333078,0.746844,-3.240767,-0.321634,0.732307,-3.259282,-0.361045,0.777859,-3.232819,-0.350320,0.749874,-3.255305,-0.339416,0.740117,-3.272997,-0.373377,0.784624,-3.249569,-0.363357,0.762006,-3.271156,-0.352363,0.753333,-3.289056,0.154982,0.859503,-3.199976,0.122345,0.818160,-3.191395,0.108969,0.785416,-3.197419,0.146805,0.780917,-3.185652,0.125825,0.750712,-3.188484,0.104105,0.737879,-3.197002,0.158751,0.775938,-3.207806,0.138060,0.743235,-3.214589,0.116374,0.735255,-3.226892,0.168459,0.773209,-3.226415,0.148754,0.742553,-3.235124,0.129207,0.741130,-3.247075,0.174687,0.776270,-3.247157,0.156122,0.750819,-3.256396,0.137278,0.743749,-3.266966,,,
1,0.033,-0.094580,0.962816,-3.334242,-0.214269,0.963688,-3.341958,0.025108,0.961944,-3.326525,-0.285698,0.557818,-3.171665,0.026958,0.536303,-3.193639,-0.237628,0.269900,-3.468406,0.027239,0.129785,-3.283120,-0.093851,1.080040,-3.332306,-0.096509,1.293871,-3.316986,-0.086828,1.534309,-3.285446,-0.081823,1.630995,-3.247654,-0.124136,1.483555,-3.287900,-0.053443,1.481430,-3.293355,-0.261547,1.429712,-3.264438,0.080306,1.417719,-3.306481,-0.325113,1.146423,-3.274237,0.143236,1.133557,-3.315183,-0.345376,0.870569,-3.215506,0.167571,0.868563,-3.219547,-0.258615,0.096963,-3.426712,0.046081,0.045427,-3.126229,,,,,,,,,,-0.328284,0.857552,-3.202776,-0.302639,0.810751,-3.202930,-0.292506,0.776939,-3.209349,-0.326215,0.777291,-3.201572,-0.312763,0.745872,-3.215446,-0.299024,0.729056,-3.230850,-0.345414,0.776836,-3.218585,-0.333078,0.746844,-3.240767,-0.321634,0.732307,-3.259282,-0.361045,0.777859,-3.232819,-0.350320,0.749874,-3.255305,-0.339416,0.740117,-3.272997,-0.373377,0.784624,-3.249569,-0.363357,0.762006,-3.271156,-0.352363,0.753333,-3.289056,0.154982,0.859503,-3.199976,0.122345,0.818160,-3.191395,0.108969,0.785416,-3.197419,0.146805,0.780917,-3.185652,0.125825,0.750712,-3.188484,0.104105,0.737879,-3.197002,0.158751,0.775938,-3.207806,0.138060,0.743235,-3.214589,0.116374,0.735255,-3.226892,0.168459,0.773209,-3.226415,0.148754,0.742553,-3.235124,0.129207,0.741130,-3.247075,0.174687,0.776270,-3.247157,0.156122,0.750819,-3.256396,0.137278,0.743749,-3.266966,,,
2,0.067,-0.103088,0.977749,-3.279623,-0.222919,0.978311,-3.284717,0.016742,0.977186,-3.274529,-0.285801,0.583173,-3.087881,0.017050,0.538617,-3.193973,-0.247614,0.235338,-3.313304,0.021631,0.131085,-3.278593,-0.102600,1.094980,-3.278157,-0.104145,1.308651,-3.260605,-0.096060,1.548962,-3.227675,-0.092680,1.645625,-3.189646,-0.133071,1.498026,-3.230773,-0.062317,1.496303,-3.235538,-0.270384,1.442818,-3.210073,0.072358,1.434160,-3.246543,-0.331356,1.161141,-3.246549,0.138961,1.150760,-3.240882,-0.361549,0.881178,-3.220772,0.151546,0.894277,-3.122482,-0.272478,0.080144,-3.227381,0.042394,0.046333,-3.122157,,,,,,,,,,-0.344798,0.866075,-3.210050,-0.318658,0.820226,-3.217956,-0.307518,0.788257,-3.229831,-0.341902,0.787013,-3.223776,-0.327978,0.757382,-3.240768,-0.313509,0.742425,-3.257374,-0.360452,0.789676,-3.241299,-0.347470,0.763067,-3.267129,-0.335379,0.751215,-3.287090,-0.375556,0.793283,-3.255681,-0.364585,0.768623,-3.281667,-0.353269,0.761301,-3.300254,-0.387332,0.803014,-3.271334,-0.376941,0.784500,-3.296378,-0.365558,0.779072,-3.315284,0.136725,0.888074,-3.103364,0.103075,0.848089,-3.092556,0.090243,0.814680,-3.095106,0.126488,0.812392,-3.078564,0.106297,0.781524,-3.078745,0.085797,0.766877,-3.087360,0.140887,0.804321,-3.098207,0.121099,0.770608,-3.102140,0.100948,0.760453,-3.115412,0.152666,0.798975,-3.114960,0.134283,0.766885,-3.120974,0.116263,0.763179,-3.134703,0.161269,0.799000,-3.135069,0.143989,0.772106,-3.142552,0.126558,0.763194,-3.154107,,,
3,0.100,-0.108738,0.988699,-3.236599,-0.228619,0.989636,-3.240225,0.011144,0.987763,-3.232973,-0.282784,0.597707,-3.034578,0.008961,0.542870,-3.203002,-0.249702,0.202783,-3.161872,0.015446,0.136615,-3.293439,-0.107911,1.105901,-3.233664,-0.109006,1.319474,-3.214924,-0.105006,1.559984,-3.182712,-0.104038,1.656788,-3.144901,-0.141241,1.508550,-3.186628,-0.070367,1.507753,-3.189442,-0.278928,1.452376,-3.171858,0.065600,1.447787,-3.195564,-0.336788,1.174466,-3.233568,0.141095,1.167424,-3.173634,-0.369717,0.893643,-3.230560,0.145298,0.921267,-3.034530,-0.278201,0.076354,-3.038222,0.036578,0.052709,-3.136597,,,,,,,,,,-0.353304,0.878352,-3.219586,-0.324103,0.834658,-3.228867,-0.309915,0.804477,-3.242094,-0.344860,0.801146,-3.239971,-0.327875,0.773441,-3.257423,-0.311056,0.760356,-3.273382,-0.361735,0.804627,-3.258981,-0.345092,0.780746,-3.285372,-0.330575,0.771045,-3.304872,-0.375541,0.808903,-3.274444,-0.361158,0.786795,-3.301054,-0.347851,0.781377,-3.318961,-0.386245,0.819537,-3.290278,-0.372739,0.803730,-3.315688,-0.359421,0.800447,-3.333808,0.128962,0.915262,-3.016623,0.094819,0.875168,-3.007977,0.082366,0.841646,-3.010908,0.117234,0.839928,-2.991424,0.097204,0.808990,-2.992909,0.077562,0.794149,-3.003053,0.133300,0.831650,-3.009635,0.113945,0.797850,-3.014790,0.095013,0.787496,-3.029612,0.146492,0.826123,-3.025237,0.128777,0.793863,-3.032261,0.111988,0.789879,-3.047400,0.156763,0.825879,-3.044546,0.140238,0.798797,-3.052992,0.123851,0.789643,-3.065816,,,
4,0.133,-0.112978,0.991300,-3.184088,-0.232880,0.991448,-3.187118,0.006923,0.991152,-3.181057,-0.274525,0.592103,-2.993154,0.007384,0.545294,-3.187604,-0.251683,0.176481,-2.993500,0.011869,0.142228,-3.291438,-0.112943,1.108463,-3.179780,-0.112659,1.321949,-3.160056,-0.113041,1.562575,-3.128467,-0.114298,1.659542,-3.091087,-0.148416,1.510637,-3.133451,-0.077483,1.510808,-3.133858,-0.286160,1.453272,-3.125249,0.060105,1.454328,-3.133825,-0.336977,1.180443,-3.211107,0.147139,1.179263,-3.094481,-0.369536,0.900266,-3.230998,0.138117,0.947813,-2.932277,-0.285054,0.087619,-2.841592,0.034073,0.058676,-3.134555,,,,,,,,,,-0.353701,0.884863,-3.219351,-0.321960,0.842892,-3.228238,-0.305241,0.814138,-3.241686,-0.340114,0.809484,-3.243456,-0.320436,0.783511,-3.260741,-0.301624,0.772025,-3.275674,-0.355118,0.813616,-3.263853,-0.334935,0.792045,-3.289757,-0.318135,0.784103,-3.308191,-0.367462,0.818416,-3.280363,-0.349606,0.798565,-3.306647,-0.334362,0.794760,-3.323389,-0.376942,0.829687,-3.296533,-0.360270,0.816010,-3.321291,-0.345043,0.814354,-3.338080,0.120009,0.942076,-2.916065,0.085773,0.901619,-2.909814,0.073772,0.867925,-2.912656,0.106797,0.867393,-2.889693,0.087101,0.836375,-2.892937,0.068809,0.821278,-2.905038,0.124900,0.858841,-2.905737,0.106444,0.824773,-2.912245,0.089381,0.813934,-2.928878,0.139815,0.853067,-2.919600,0.123064,0.820554,-2.927733,0.108062,0.816127,-2.944534,0.152150,0.852393,-2.937650,0.136552,0.825046,-2.946960,0.121578,0.815499,-2.961153,,,
5,0.167,-0.116248,0.985221,-3.134521,-0.236118,0.981826,-3.136783,0.003623,0.988616,-3.132260,-0.269155,0.587564,-2.931117,0.013579,0.543400,-3.154989,-0.263743,0.183119,-2.832840,0.014743,0.149630,-3.289924,-0.119662,1.102297,-3.129301,-0.116575,1.315755,-3.109515,-0.122216,1.556426,-3.078776,-0.125269,1.653547,-3.041903,-0.156495,1.503880,-3.084918,-0.085610,1.505256,-3.082644,-0.293801,1.444940,-3.082822,0.053351,1.452721,-3.075555,-0.333563,1.177670,-3.189478,0.152515,1.185608,-3.015547,-0.362351,0.899472,-3.231102,0.134241,0.968353,-2.835471,-0.299978,0.133715,-2.664518,0.036941,0.063477,-3.134453,,,,,,,,,,-0.347550,0.883827,-3.218461,-0.314066,0.842893,-3.225620,-0.295202,0.815095,-3.238211,-0.329655,0.809916,-3.244239,-0.307698,0.785062,-3.260389,-0.287144,0.774565,-3.273660,-0.342406,0.814730,-3.265976,-0.319055,0.794705,-3.290419,-0.300173,0.787894,-3.307218,-0.352957,0.820077,-3.283528,-0.331875,0.801801,-3.308535,-0.314805,0.799051,-3.323639,-0.360849,0.831922,-3.300135,-0.341204,0.819715,-3.323438,-0.324164,0.819113,-3.338463,0.114505,0.963240,-2.821049,0.080448,0.922465,-2.816004,0.068524,0.888661,-2.817586,0.099608,0.890113,-2.791417,0.080549,0.858791,-2.795444,0.063909,0.842930,-2.808879,0.119554,0.880981,-2.804722,0.102344,0.846284,-2.811320,0.087452,0.834230,-2.829159,0.136040,0.874685,-2.816409,0.120488,0.841582,-2.824542,0.107524,0.836066,-2.842665,0.150355,0.873146,-2.832875,0.135799,0.845206,-2.842110,0.122423,0.834742,-2.857222,,,
6,0.200,-0.119242,0.973440,-3.079150,-0.238983,0.966567,-3.079830,0.000499,0.980312,-3.078470,-0.266705,0.586088,-2.848964,0.019891,0.536874,-3.121115,-0.284769,0.200657,-2.692822,0.017916,0.155142,-3.287068,-0.125985,1.090347,-3.073413,-0.121538,1.303885,-3.054778,-0.131717,1.544595,-3.025557,-0.136030,1.641855,-2.989178,-0.165002,1.491506,-3.032446,-0.094248,1.493967,-3.028029,-0.302007,1.431906,-3.035422,0.044922,1.443431,-3.013954,-0.330789,1.170217,-3.158224,0.152737,1.185915,-2.931218,-0.355893,0.895418,-3.219954,0.126437,0.980977,-2.738165,-0.322880,0.191997,-2.518012,0.040361,0.065597,-3.133561,,,,,,,,,,-0.342227,0.879210,-3.206758,-0.307605,0.839038,-3.212724,-0.287192,0.812168,-3.224909,-0.320751,0.807036,-3.234640,-0.296558,0.783935,-3.250184,-0.274491,0.774918,-3.262040,-0.331300,0.812965,-3.257263,-0.305121,0.795021,-3.280424,-0.284486,0.789676,-3.295613,-0.340093,0.819207,-3.275476,-0.316046,0.803123,-3.299284,-0.297439,0.801759,-3.312665,-0.346430,0.831906,-3.292119,-0.324298,0.821475,-3.314012,-0.305827,0.822055,-3.327240,0.105540,0.976684,-2.725184,0.071973,0.935607,-2.719362,0.060448,0.901636,-2.718637,0.089376,0.906281,-2.690115,0.071245,0.874304,-2.693163,0.056222,0.856959,-2.706668,0.110659,0.896511,-2.700595,0.094831,0.860883,-2.705466,0.081940,0.846853,-2.723418,0.128291,0.889615,-2.710060,0.114082,0.855560,-2.716557,0.102976,0.848146,-2.735229,0.144115,0.886941,-2.724921,0.130785,0.857958,-2.732672,0.118954,0.845836,-2.747835,,,
7,0.233,-0.123120,0.958258,-3.020202,-0.242770,0.950053,-3.018740,-0.003470,0.966464,-3.021664,-0.267152,0.589951,-2.756891,0.020955,0.526447,-3.089645,-0.296972,0.214134,-2.580440,0.016979,0.158747,-3.284694,-0.131053,1.075062,-3.013911,-0.127664,1.288717,-2.996427,-0.139815,1.529498,-2.968575,-0.144790,1.626915,-2.932703,-0.172651,1.476172,-2.975777,-0.102001,1.479091,-2.970147,-0.309709,1.417045,-2.982898,0.036567,1.428785,-2.950432,-0.330694,1.159335,-3.115318,0.149372,1.180537,-2.848294,-0.354701,0.888842,-3.194134,0.119085,0.984260,-2.647002,-0.334852,0.239438,-2.407203,0.040673,0.067424,-3.132428,,,,,,,,,,-0.341779,0.871966,-3.181025,-0.306573,0.832310,-3.187021,-0.285099,0.806180,-3.198988,-0.318093,0.801541,-3.211470,-0.291740,0.781630,-3.227892,-0.268613,0.775216,-3.239415,-0.327240,0.808692,-3.234350,-0.298856,0.793856,-3.257109,-0.277088,0.790664,-3.271287,-0.334914,0.815915,-3.252706,-0.308439,0.802922,-3.275815,-0.288857,0.803465,-3.287788,-0.340281,0.829504,-3.268981,-0.316397,0.820959,-3.289826,-0.297042,0.822742,-3.301603,0.097612,0.980178,-2.634924,0.065258,0.938367,-2.627643,0.055361,0.903994,-2.624830,0.081912,0.912232,-2.595119,0.065145,0.879414,-2.596679,0.051613,0.860487,-2.609624,0.104127,0.902525,-2.603519,0.090005,0.865968,-2.606297,0.078779,0.850029,-2.623768,0.122534,0.895615,-2.611357,0.109983,0.860607,-2.615915,0.100316,0.851316,-2.634548,0.139310,0.892399,-2.625017,0.127449,0.862372,-2.630976,0.116945,0.848573,-2.645673,,,
8,0.267,-0.128070,0.944404,-2.958838,-0.247706,0.936448,-2.955755,-0.008434,0.952361,-2.961920,-0.271726,0.579141,-2.690072,0.016593,0.517705,-3.058255,-0.294893,0.203048,-2.513208,0.014442,0.164438,-3.278395,-0.135673,1.061223,-2.952413,-0.134388,1.274906,-2.934988,-0.147591,1.515612,-2.906971,-0.153514,1.613057,-2.871320,-0.180164,1.462239,-2.914984,-0.109658,1.465276,-2.907809,-0.316741,1.402674,-2.926392,0.028437,1.415737,-2.883398,-0.331343,1.145740,-3.061156,0.142909,1.173129,-2.770168,-0.354838,0.879249,-3.152730,0.114371,0.980126,-2.565483,-0.327784,0.224044,-2.338384,0.038683,0.067034,-3.130034,,,,,,,,,,-0.342056,0.861753,-3.140315,-0.306503,0.822662,-3.147793,-0.284693,0.797351,-3.160862,-0.317383,0.793207,-3.174085,-0.290275,0.775409,-3.191662,-0.266866,0.770602,-3.203397,-0.326152,0.801543,-3.196710,-0.296979,0.788863,-3.219771,-0.274865,0.787091,-3.233661,-0.333532,0.809712,-3.214787,-0.306206,0.798789,-3.237976,-0.286350,0.800500,-3.249374,-0.338682,0.824138,-3.230400,-0.314178,0.816958,-3.251039,-0.294543,0.819539,-3.262188,0.092644,0.976256,-2.553795,0.061266,0.934099,-2.544513,0.052560,0.899643,-2.539578,0.077598,0.910848,-2.509715,0.061800,0.877517,-2.509482,0.049226,0.857349,-2.521486,0.100336,0.901253,-2.516727,0.087409,0.864156,-2.517252,0.077229,0.846664,-2.533856,0.119174,0.894370,-2.523493,0.107747,0.858773,-2.525979,0.098953,0.847946,-2.544210,0.136465,0.890709,-2.536377,0.125627,0.859994,-2.540492,0.115977,0.844876,-2.554461,,,
9,0.300,-0.134031,0.932152,-2.894747,-0.253785,0.926195,-2.891710,-0.014278,0.938111,-2.897784,-0.275379,0.560426,-2.637584,0.006986,0.511212,-3.024822,-0.288469,0.177181,-2.475673,0.011606,0.172425,-3.266618,-0.139743,1.049174,-2.890399,-0.140937,1.263030,-2.875226,-0.156169,1.503836,-2.849171,-0.163968,1.601510,-2.814523,-0.188222,1.450246,-2.857805,-0.117977,1.453694,-2.848556,-0.323670,1.388734,-2.872000,0.019929,1.406061,-2.819689,-0.335425,1.129073,-3.001722,0.134925,1.164470,-2.704826,-0.359061,0.863341,-3.095439,0.114053,0.968155,-2.502378,-0.312213,0.160604,-2.298903,0.036821,0.062755,-3.127251,,,,,,,,,,-0.346215,0.845094,-3.084228,-0.311890,0.805574,-3.094620,-0.291347,0.780429,-3.109881,-0.324458,0.777427,-3.121583,-0.298473,0.759884,-3.141016,-0.275676,0.755134,-3.153921,-0.333902,0.786841,-3.143502,-0.305921,0.774378,-3.168110,-0.284387,0.772626,-3.182885,-0.341785,0.795878,-3.160943,-0.315594,0.785297,-3.185556,-0.296143,0.787025,-3.197631,-0.347202,0.811019,-3.175768,-0.323567,0.804009,-3.197453,-0.304250,0.806508,-3.209162,0.092371,0.964389,-2.490573,0.061871,0.922065,-2.479331,0.054314,0.887606,-2.472785,0.078568,0.900896,-2.443395,0.063657,0.867247,-2.440954,0.051575,0.846033,-2.451582,0.101534,0.891465,-2.449870,0.089567,0.854080,-2.448208,0.079847,0.835384,-2.463741,0.120540,0.884670,-2.456242,0.110121,0.848682,-2.456664,0.101671,0.836581,-2.474246,0.137954,0.880761,-2.468885,0.128203,0.849507,-2.471317,0.119140,0.833339,-2.484479,,,
