frame_id,time_sec,Hips_X,Hips_Y,Hips_Z,LeftUpperLeg_X,LeftUpperLeg_Y,LeftUpperLeg_Z,RightUpperLeg_X,RightUpperLeg_Y,RightUpperLeg_Z,LeftLowerLeg_X,LeftLowerLeg_Y,LeftLowerLeg_Z,RightLowerLeg_X,RightLowerLeg_Y,RightLowerLeg_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine_X,Spine_Y,Spine_Z,Chest_X,Chest_Y,Chest_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,LeftUpperArm_X,LeftUpperArm_Y,LeftUpperArm_Z,RightUpperArm_X,RightUpperArm_Y,RightUpperArm_Z,LeftLowerArm_X,LeftLowerArm_Y,LeftLowerArm_Z,RightLowerArm_X,RightLowerArm_Y,RightLowerArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftToes_X,LeftToes_Y,LeftToes_Z,RightToes_X,RightToes_Y,RightToes_Z,LeftEye_X,LeftEye_Y,LeftEye_Z,RightEye_X,RightEye_Y,RightEye_Z,Jaw_X,Jaw_Y,Jaw_Z,LeftThumbProximal_X,LeftThumbProximal_Y,LeftThumbProximal_Z,LeftThumbIntermediate_X,LeftThumbIntermediate_Y,LeftThumbIntermediate_Z,LeftThumbDistal_X,LeftThumbDistal_Y,LeftThumbDistal_Z,LeftIndexProximal_X,LeftIndexProximal_Y,LeftIndexProximal_Z,LeftIndexIntermediate_X,LeftIndexIntermediate_Y,LeftIndexIntermediate_Z,LeftIndexDistal_X,LeftIndexDistal_Y,LeftIndexDistal_Z,LeftMiddleProximal_X,LeftMiddleProximal_Y,LeftMiddleProximal_Z,LeftMiddleIntermediate_X,LeftMiddleIntermediate_Y,LeftMiddleIntermediate_Z,LeftMiddleDistal_X,LeftMiddleDistal_Y,LeftMiddleDistal_Z,LeftRingProximal_X,LeftRingProximal_Y,LeftRingProximal_Z,LeftRingIntermediate_X,LeftRingIntermediate_Y,LeftRingIntermediate_Z,LeftRingDistal_X,LeftRingDistal_Y,LeftRingDistal_Z,LeftLittleProximal_X,LeftLittleProximal_Y,LeftLittleProximal_Z,LeftLittleIntermediate_X,LeftLittleIntermediate_Y,LeftLittleIntermediate_Z,LeftLittleDistal_X,LeftLittleDistal_Y,LeftLittleDistal_Z,RightThumbProximal_X,RightThumbProximal_Y,RightThumbProximal_Z,RightThumbIntermediate_X,RightThumbIntermediate_Y,RightThumbIntermediate_Z,RightThumbDistal_X,RightThumbDistal_Y,RightThumbDistal_Z,RightIndexProximal_X,RightIndexProximal_Y,RightIndexProximal_Z,RightIndexIntermediate_X,RightIndexIntermediate_Y,RightIndexIntermediate_Z,RightIndexDistal_X,RightIndexDistal_Y,RightIndexDistal_Z,RightMiddleProximal_X,RightMiddleProximal_Y,RightMiddleProximal_Z,RightMiddleIntermediate_X,RightMiddleIntermediate_Y,RightMiddleIntermediate_Z,RightMiddleDistal_X,RightMiddleDistal_Y,RightMiddleDistal_Z,RightRingProximal_X,RightRingProximal_Y,RightRingProximal_Z,RightRingIntermediate_X,RightRingIntermediate_Y,RightRingIntermediate_Z,RightRingDistal_X,RightRingDistal_Y,RightRingDistal_Z,RightLittleProximal_X,RightLittleProximal_Y,RightLittleProximal_Z,RightLittleIntermediate_X,RightLittleIntermediate_Y,RightLittleIntermediate_Z,RightLittleDistal_X,RightLittleDistal_Y,RightLittleDistal_Z,UpperChest_X,UpperChest_Y,UpperChest_Z
0,0.000,-0.094594,0.962783,-3.334187,-0.214278,0.963660,-3.341967,0.025090,0.961907,-3.326408,-0.285817,0.557533,-3.172331,0.026975,0.536533,-3.192669,-0.237626,0.270614,-3.470020,0.027166,0.130017,-3.282159,-0.093862,1.080007,-3.332248,-0.096543,1.293840,-3.316958,-0.086838,1.534281,-3.285446,-0.081803,1.630969,-3.247664,-0.124150,1.483529,-3.287886,-0.053459,1.481398,-3.293358,-0.261559,1.429703,-3.264369,0.080275,1.417665,-3.306535,-0.325204,1.146418,-3.273763,0.143167,1.133504,-3.315525,-0.345220,0.870676,-3.214422,0.167707,0.868373,-3.220319,-0.258600,0.097502,-3.429055,0.045960,0.045662,-3.125261,,,,,,,,,,-0.328123,0.857710,-3.201647,-0.302479,0.810908,-3.201626,-0.292359,0.777069,-3.207924,-0.326055,0.777454,-3.200128,-0.312605,0.745993,-3.213911,-0.298874,0.729131,-3.229270,-0.345260,0.776932,-3.217133,-0.332927,0.746867,-3.239217,-0.321488,0.732268,-3.257686,-0.360896,0.777899,-3.231365,-0.350170,0.749841,-3.253759,-0.339268,0.740026,-3.271421,-0.373234,0.784598,-3.248137,-0.363212,0.761900,-3.269638,-0.352219,0.753160,-3.287506,0.155148,0.859259,-3.200753,0.122526,0.817892,-3.192235,0.109142,0.785164,-3.198329,0.146996,0.780634,-3.186634,0.125998,0.750446,-3.189526,0.104261,0.737648,-3.198051,0.158907,0.775716,-3.208820,0.138201,0.743036,-3.215667,0.116495,0.735096,-3.227960,0.168586,0.773039,-3.227452,0.148858,0.742415,-3.236218,0.129292,0.741031,-3.248143,0.174782,0.776158,-3.248195,0.156196,0.750735,-3.257472,0.137333,0.743698,-3.268029,,,
1,0.033,-0.094594,0.962783,-3.334187,-0.214278,0.963660,-3.341967,0.025090,0.961907,-3.326408,-0.285817,0.557533,-3.172331,0.026975,0.536533,-3.192669,-0.237626,0.270614,-3.470020,0.027166,0.130017,-3.282159,-0.093862,1.080007,-3.332248,-0.096543,1.293840,-3.316958,-0.086838,1.534281,-3.285446,-0.081803,1.630969,-3.247664,-0.124150,1.483529,-3.287886,-0.053459,1.481398,-3.293358,-0.261559,1.429703,-3.264369,0.080275,1.417665,-3.306535,-0.325204,1.146418,-3.273763,0.143167,1.133504,-3.315525,-0.345220,0.870676,-3.214422,0.167707,0.868373,-3.220319,-0.258600,0.097502,-3.429055,0.045960,0.045662,-3.125261,,,,,,,,,,-0.328123,0.857710,-3.201647,-0.302479,0.810908,-3.201626,-0.292359,0.777069,-3.207924,-0.326055,0.777454,-3.200128,-0.312605,0.745993,-3.213911,-0.298874,0.729131,-3.229270,-0.345260,0.776932,-3.217133,-0.332927,0.746867,-3.239217,-0.321488,0.732268,-3.257686,-0.360896,0.777899,-3.231365,-0.350170,0.749841,-3.253759,-0.339268,0.740026,-3.271421,-0.373234,0.784598,-3.248137,-0.363212,0.761900,-3.269638,-0.352219,0.753160,-3.287506,0.155148,0.859259,-3.200753,0.122526,0.817892,-3.192235,0.109142,0.785164,-3.198329,0.146996,0.780634,-3.186634,0.125998,0.750446,-3.189526,0.104261,0.737648,-3.198051,0.158907,0.775716,-3.208820,0.138201,0.743036,-3.215667,0.116495,0.735096,-3.227960,0.168586,0.773039,-3.227452,0.148858,0.742415,-3.236218,0.129292,0.741031,-3.248143,0.174782,0.776158,-3.248195,0.156196,0.750735,-3.257472,0.137333,0.743698,-3.268029,,,
2,0.067,-0.102945,0.977509,-3.280540,-0.222773,0.978073,-3.285686,0.016884,0.976944,-3.275395,-0.285833,0.582782,-3.089215,0.017226,0.538545,-3.193916,-0.247496,0.235892,-3.316065,0.021781,0.131020,-3.278568,-0.102455,1.094740,-3.279075,-0.104018,1.308414,-3.261558,-0.095896,1.548725,-3.228642,-0.092487,1.645388,-3.190614,-0.132914,1.497794,-3.231731,-0.062161,1.496062,-3.236507,-0.270228,1.442607,-3.210978,0.072497,1.433888,-3.247551,-0.331246,1.160882,-3.246998,0.139010,1.150462,-3.242146,-0.361310,0.880955,-3.220686,0.151782,0.893812,-3.124128,-0.272313,0.080289,-3.230873,0.042511,0.046270,-3.122126,,,,,,,,,,-0.344556,0.865877,-3.209936,-0.318439,0.819995,-3.217735,-0.307329,0.787987,-3.229534,-0.341701,0.786775,-3.223439,-0.327798,0.757109,-3.240387,-0.313349,0.742118,-3.256980,-0.360266,0.789394,-3.240953,-0.347310,0.762725,-3.266734,-0.335238,0.750827,-3.286678,-0.375381,0.792966,-3.255332,-0.364430,0.768247,-3.281271,-0.353128,0.760884,-3.299849,-0.387169,0.802657,-3.271001,-0.376797,0.784073,-3.296002,-0.365428,0.778591,-3.314901,0.136995,0.887572,-3.104995,0.103363,0.847567,-3.094206,0.090527,0.814162,-3.096800,0.126801,0.811841,-3.080327,0.106602,0.780978,-3.080539,0.086085,0.766354,-3.089149,0.141163,0.803808,-3.100011,0.121367,0.770104,-3.103978,0.101192,0.759978,-3.117234,0.152913,0.798495,-3.116796,0.134514,0.766420,-3.122844,0.116469,0.762745,-3.136548,0.161479,0.798560,-3.136921,0.144183,0.771683,-3.144424,0.126730,0.762795,-3.155966,,,
3,0.100,-0.108635,0.988557,-3.237399,-0.228514,0.989493,-3.241099,0.011244,0.987621,-3.233698,-0.282944,0.597535,-3.035577,0.009072,0.542784,-3.202902,-0.249696,0.203263,-3.164836,0.015626,0.136498,-3.293194,-0.107810,1.105760,-3.234489,-0.108926,1.319334,-3.215770,-0.104866,1.559841,-3.183543,-0.103872,1.656642,-3.145727,-0.141114,1.508415,-3.187459,-0.070239,1.507602,-3.190279,-0.278803,1.452260,-3.172642,0.065705,1.447590,-3.196434,-0.336720,1.174271,-3.233938,0.141024,1.167160,-3.174764,-0.369627,0.893449,-3.230539,0.145343,0.920796,-3.036033,-0.278181,0.076226,-3.041806,0.036687,0.052582,-3.136348,,,,,,,,,,-0.353212,0.878161,-3.219565,-0.324059,0.834429,-3.228821,-0.309918,0.804217,-3.242026,-0.344859,0.800918,-3.239848,-0.327919,0.773180,-3.257290,-0.311132,0.760062,-3.273257,-0.361757,0.804385,-3.258840,-0.345167,0.780458,-3.285222,-0.330683,0.770720,-3.304728,-0.375580,0.808650,-3.274290,-0.361246,0.786498,-3.300890,-0.347966,0.781048,-3.318808,-0.386296,0.819270,-3.290126,-0.372835,0.803417,-3.315531,-0.359543,0.800099,-3.333663,0.129028,0.914786,-3.018108,0.094887,0.874696,-3.009436,0.082428,0.841177,-3.012369,0.117314,0.839445,-2.992924,0.097281,0.808509,-2.994392,0.077625,0.793672,-3.004515,0.133357,0.831171,-3.011157,0.113994,0.797374,-3.016299,0.095043,0.787025,-3.031100,0.146530,0.825647,-3.026777,0.128804,0.793390,-3.033790,0.111996,0.789413,-3.048911,0.156777,0.825408,-3.046098,0.140242,0.798330,-3.054535,0.123839,0.789182,-3.067343,,,
4,0.133,-0.112922,0.991308,-3.185001,-0.232822,0.991484,-3.188096,0.006978,0.991132,-3.181906,-0.274754,0.592200,-2.994068,0.007361,0.545266,-3.187911,-0.251619,0.176601,-2.996531,0.011922,0.142116,-3.291413,-0.112861,1.108471,-3.180716,-0.112617,1.321959,-3.161004,-0.112931,1.562583,-3.129403,-0.114167,1.659548,-3.092015,-0.148321,1.510655,-3.134383,-0.077387,1.510807,-3.134803,-0.286071,1.453313,-3.126128,0.060174,1.454263,-3.134823,-0.337005,1.180385,-3.211602,0.146989,1.179087,-3.095767,-0.369589,0.900183,-3.231107,0.138124,0.947374,-2.933931,-0.284958,0.087030,-2.845033,0.034042,0.058573,-3.134513,,,,,,,,,,-0.353747,0.884783,-3.219467,-0.322043,0.842785,-3.228356,-0.305361,0.814008,-3.241800,-0.340238,0.809372,-3.243514,-0.320598,0.783371,-3.260800,-0.301813,0.771860,-3.275748,-0.355269,0.813492,-3.263894,-0.335135,0.791883,-3.289805,-0.318366,0.783914,-3.308255,-0.367633,0.818283,-3.280391,-0.349826,0.798394,-3.306680,-0.334608,0.794564,-3.323440,-0.377130,0.829543,-3.296559,-0.360502,0.815831,-3.321328,-0.345300,0.814149,-3.338137,0.120039,0.941631,-2.917696,0.085798,0.901181,-2.911423,0.073791,0.867490,-2.914277,0.106840,0.866933,-2.891359,0.087136,0.835918,-2.894586,0.068822,0.820829,-2.906663,0.124915,0.858387,-2.907438,0.106443,0.824326,-2.913936,0.089352,0.813499,-2.930548,0.139807,0.852618,-2.921329,0.123040,0.820111,-2.929454,0.108011,0.815696,-2.946234,0.152114,0.851953,-2.939398,0.136502,0.824612,-2.948703,0.121508,0.815075,-2.962881,,,
5,0.167,-0.116227,0.985362,-3.135430,-0.236097,0.982030,-3.137763,0.003645,0.988695,-3.133098,-0.269359,0.587632,-2.932393,0.013442,0.543460,-3.155518,-0.263626,0.182828,-2.835624,0.014745,0.149505,-3.289910,-0.119582,1.102440,-3.130225,-0.116546,1.315900,-3.110434,-0.122112,1.556569,-3.079677,-0.125152,1.653688,-3.042797,-0.156407,1.504034,-3.085816,-0.085521,1.505389,-3.083555,-0.293723,1.445117,-3.083678,0.053420,1.452794,-3.076530,-0.333642,1.177743,-3.190014,0.152369,1.185526,-3.016858,-0.362486,0.899497,-3.231276,0.134189,0.968026,-2.837070,-0.299882,0.132705,-2.667519,0.036874,0.063401,-3.134402,,,,,,,,,,-0.347671,0.883858,-3.218644,-0.314210,0.842908,-3.225816,-0.295374,0.815093,-3.238413,-0.329837,0.809919,-3.244384,-0.307911,0.785043,-3.260543,-0.287380,0.774527,-3.273834,-0.342618,0.814718,-3.266107,-0.319309,0.794664,-3.290565,-0.300454,0.787832,-3.307385,-0.353193,0.820054,-3.283648,-0.332155,0.801747,-3.308669,-0.315108,0.798977,-3.323795,-0.361106,0.831887,-3.300253,-0.341499,0.819653,-3.323574,-0.324482,0.819032,-3.338624,0.114473,0.962902,-2.822625,0.080407,0.922133,-2.817583,0.068481,0.888332,-2.819196,0.099590,0.889742,-2.793066,0.080518,0.858428,-2.797095,0.063854,0.842585,-2.810521,0.119513,0.880620,-2.806413,0.102282,0.845936,-2.813025,0.087359,0.833908,-2.830855,0.135980,0.874332,-2.818131,0.120408,0.841242,-2.826279,0.107416,0.835749,-2.844389,0.150269,0.872809,-2.834620,0.135698,0.844882,-2.843870,0.122299,0.834439,-2.858976,,,
6,0.200,-0.119238,0.973668,-3.080151,-0.238981,0.966847,-3.080915,0.000505,0.980490,-3.079387,-0.266886,0.586086,-2.850534,0.019773,0.537009,-3.121643,-0.284816,0.200302,-2.695251,0.017940,0.155047,-3.287067,-0.125935,1.090579,-3.074426,-0.121509,1.304116,-3.055769,-0.131633,1.544825,-3.026525,-0.135943,1.642082,-2.990139,-0.164930,1.491744,-3.033418,-0.094175,1.494189,-3.029003,-0.301939,1.432150,-3.036370,0.044991,1.443626,-3.014983,-0.330851,1.170366,-3.158937,0.152646,1.185935,-2.932586,-0.355988,0.895497,-3.220341,0.126393,0.980796,-2.739740,-0.323021,0.190945,-2.520498,0.040308,0.065553,-3.133520,,,,,,,,,,-0.342309,0.879298,-3.207144,-0.307701,0.839116,-3.213111,-0.287306,0.812230,-3.225293,-0.320877,0.807094,-3.234979,-0.296716,0.783955,-3.250517,-0.274668,0.774907,-3.262383,-0.331452,0.813002,-3.257596,-0.305308,0.795016,-3.280765,-0.284693,0.789643,-3.295971,-0.340264,0.819228,-3.275805,-0.316255,0.803101,-3.299623,-0.297667,0.801710,-3.313025,-0.346619,0.831911,-3.292453,-0.324516,0.821449,-3.314361,-0.306061,0.822008,-3.327611,0.105508,0.976493,-2.726744,0.071927,0.935423,-2.720953,0.060390,0.901455,-2.720271,0.089346,0.906041,-2.691772,0.071198,0.874077,-2.694847,0.056153,0.856757,-2.708361,0.110614,0.896277,-2.702290,0.094762,0.860665,-2.707200,0.081845,0.846669,-2.725160,0.128232,0.889388,-2.711784,0.114002,0.855349,-2.718317,0.102873,0.847968,-2.736989,0.144039,0.886730,-2.726666,0.130690,0.857764,-2.734451,0.118840,0.845672,-2.749621,,,
7,0.233,-0.123131,0.958524,-3.021263,-0.242783,0.950334,-3.019890,-0.003479,0.966714,-3.022637,-0.267328,0.589945,-2.758451,0.020914,0.526622,-3.090144,-0.297089,0.213990,-2.582282,0.017050,0.158663,-3.284707,-0.131054,1.075329,-3.014983,-0.127648,1.288983,-2.997483,-0.139781,1.529763,-2.969620,-0.144759,1.627177,-2.933743,-0.172621,1.476440,-2.976829,-0.101971,1.479352,-2.971190,-0.309678,1.417310,-2.983936,0.036598,1.429039,-2.951509,-0.330739,1.159544,-3.116235,0.149295,1.180640,-2.849622,-0.354736,0.888971,-3.194782,0.118965,0.984235,-2.648461,-0.335084,0.238881,-2.409011,0.040658,0.067394,-3.132396,,,,,,,,,,-0.341809,0.872107,-3.181662,-0.306610,0.832442,-3.187635,-0.285146,0.806298,-3.199590,-0.318144,0.801650,-3.212049,-0.291815,0.781686,-3.228445,-0.268696,0.775232,-3.239964,-0.327301,0.808779,-3.234931,-0.298938,0.793892,-3.257684,-0.277179,0.790667,-3.271868,-0.334982,0.815985,-3.253291,-0.308531,0.802942,-3.276400,-0.288956,0.803456,-3.288386,-0.340355,0.829559,-3.269578,-0.316487,0.820983,-3.290428,-0.297138,0.822748,-3.302218,0.097495,0.980149,-2.636379,0.065117,0.938349,-2.629140,0.055194,0.903980,-2.626370,0.081771,0.912158,-2.596660,0.064983,0.879352,-2.598257,0.051432,0.860451,-2.611221,0.103975,0.902449,-2.605085,0.089828,0.865905,-2.607907,0.078583,0.849997,-2.625395,0.122374,0.895538,-2.612941,0.109800,0.860544,-2.617540,0.100118,0.851284,-2.636181,0.139143,0.892331,-2.626613,0.127261,0.862319,-2.632610,0.116742,0.848547,-2.647322,,,
8,0.267,-0.128089,0.944642,-2.959944,-0.247726,0.936673,-2.956935,-0.008452,0.952612,-2.962954,-0.271881,0.579374,-2.691253,0.016634,0.517844,-3.058765,-0.295265,0.203321,-2.514333,0.014527,0.164314,-3.278483,-0.135709,1.061459,-2.953514,-0.134392,1.275141,-2.936076,-0.147584,1.515848,-2.908057,-0.153501,1.613291,-2.872401,-0.180159,1.462477,-2.916072,-0.109653,1.465510,-2.908895,-0.316743,1.402927,-2.927472,0.028439,1.415952,-2.884506,-0.331382,1.145996,-3.062238,0.142843,1.173265,-2.771374,-0.354849,0.879448,-3.153650,0.114156,0.980236,-2.566734,-0.328345,0.224559,-2.339574,0.038690,0.067050,-3.130017,,,,,,,,,,-0.342072,0.861963,-3.141215,-0.306515,0.822866,-3.148644,-0.284698,0.797543,-3.161679,-0.317385,0.793388,-3.174914,-0.290273,0.775560,-3.192456,-0.266859,0.770732,-3.204174,-0.326145,0.801703,-3.197550,-0.296965,0.788994,-3.220588,-0.274847,0.787204,-3.234468,-0.333517,0.809856,-3.215638,-0.306186,0.798904,-3.238807,-0.286327,0.800601,-3.250202,-0.338661,0.824268,-3.231265,-0.314152,0.817069,-3.251891,-0.294514,0.819640,-3.263037,0.092428,0.976363,-2.555051,0.061030,0.934210,-2.545819,0.052302,0.899753,-2.540923,0.077350,0.910911,-2.511046,0.061536,0.877588,-2.510855,0.048953,0.857440,-2.522883,0.100084,0.901314,-2.518069,0.087138,0.864224,-2.518640,0.076950,0.846757,-2.535266,0.118918,0.894429,-2.524843,0.107475,0.858841,-2.527370,0.098676,0.848040,-2.545615,0.136208,0.890775,-2.537731,0.125355,0.860071,-2.541883,0.115697,0.844975,-2.555870,,,
9,0.300,-0.134060,0.932358,-2.895907,-0.253812,0.926368,-2.892912,-0.014307,0.938349,-2.898902,-0.275571,0.560750,-2.638584,0.007084,0.511286,-3.025364,-0.288896,0.177639,-2.476375,0.011666,0.172244,-3.266804,-0.139804,1.049377,-2.891528,-0.140961,1.263229,-2.876305,-0.156174,1.504032,-2.850198,-0.163951,1.601700,-2.815528,-0.188231,1.450446,-2.858840,-0.117985,1.453886,-2.849596,-0.323691,1.388965,-2.873053,0.019913,1.406222,-2.820743,-0.335414,1.129363,-3.002896,0.134864,1.164636,-2.705825,-0.358998,0.863639,-3.096648,0.113758,0.968405,-2.503320,-0.312841,0.161746,-2.299569,0.036801,0.062841,-3.127214,,,,,,,,,,-0.346158,0.845404,-3.085412,-0.311804,0.805892,-3.095738,-0.291228,0.780746,-3.110953,-0.324327,0.777725,-3.122702,-0.298310,0.760180,-3.142091,-0.275494,0.755431,-3.154963,-0.333747,0.787123,-3.144638,-0.305731,0.774660,-3.169205,-0.284179,0.772909,-3.183953,-0.341612,0.796147,-3.162094,-0.315387,0.785563,-3.186669,-0.295922,0.787293,-3.198721,-0.347017,0.811278,-3.176934,-0.323354,0.804268,-3.198588,-0.304025,0.806770,-3.210276,0.092071,0.964637,-2.491527,0.061554,0.922314,-2.480326,0.053975,0.887854,-2.473807,0.078231,0.901115,-2.444399,0.063304,0.867469,-2.442002,0.051220,0.846272,-2.452661,0.101196,0.891682,-2.450871,0.089215,0.854300,-2.449251,0.079495,0.835622,-2.464807,0.120203,0.884885,-2.457240,0.109769,0.848902,-2.457701,0.101321,0.836822,-2.475298,0.137621,0.880980,-2.469879,0.127853,0.849734,-2.472342,0.118787,0.833582,-2.485521,,,
