frame_id,landmark,x,y,z,visibility,image_path
4,NOSE,0.2570562958717346,0.29484474658966064,-0.09102444350719452,0.9963629841804504,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_EYE_INNER,0.2555845081806183,0.2886110544204712,-0.08766958862543106,0.991911768913269,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_EYE,0.2554759681224823,0.2885504364967346,-0.08766920119524002,0.9932401180267334,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_EYE_OUTER,0.2552882134914398,0.2884764075279236,-0.08766404539346695,0.9915125966072083,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_EYE_INNER,0.25460085272789,0.28849083185195923,-0.10127118974924088,0.9929397106170654,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_EYE,0.2538612186908722,0.2884179949760437,-0.10127246379852295,0.9939647316932678,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_EYE_OUTER,0.2530768811702728,0.2884752154350281,-0.10129497945308685,0.9924099445343018,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_EAR,0.25125908851623535,0.290241003036499,-0.05899084731936455,0.9802865386009216,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_EAR,0.2490648776292801,0.2920778691768646,-0.12101205438375473,0.989797055721283,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,MOUTH_LEFT,0.25644078850746155,0.3007938861846924,-0.0777646079659462,0.9840216040611267,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,MOUTH_RIGHT,0.2553275525569916,0.30084228515625,-0.09596782177686691,0.9904108047485352,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_SHOULDER,0.24725310504436493,0.3186839818954468,-0.0108592938631773,0.9956369996070862,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_SHOULDER,0.24453309178352356,0.32054948806762695,-0.14294911921024323,0.9997767806053162,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_ELBOW,0.24705728888511658,0.37274348735809326,0.014763867482542992,0.18788208067417145,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_ELBOW,0.24996718764305115,0.37189292907714844,-0.1689172387123108,0.9966539144515991,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_WRIST,0.24666984379291534,0.4197276532649994,-0.013859838247299194,0.3784894347190857,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_WRIST,0.2698250114917755,0.4076099693775177,-0.1673634797334671,0.9920177459716797,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_PINKY,0.24932780861854553,0.42885661125183105,-0.01730077713727951,0.35976073145866394,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_PINKY,0.27334529161453247,0.41975992918014526,-0.18175417184829712,0.9840323328971863,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_INDEX,0.2503196895122528,0.42794084548950195,-0.03108932450413704,0.3684482276439667,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_INDEX,0.27593767642974854,0.41697973012924194,-0.17664079368114471,0.9830291867256165,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_THUMB,0.2504647970199585,0.4247629940509796,-0.02111167088150978,0.36319559812545776,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_THUMB,0.27464115619659424,0.41280555725097656,-0.1648484766483307,0.9703809022903442,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_HIP,0.25667205452919006,0.41520628333091736,0.041463468223810196,0.9965584874153137,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_HIP,0.2484542578458786,0.4198417663574219,-0.041606493294239044,0.9990246295928955,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_KNEE,0.26998117566108704,0.45337024331092834,0.10178498178720474,0.6725569367408752,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_KNEE,0.2530837059020996,0.47668784856796265,-0.013244373723864555,0.9870696067810059,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_ANKLE,0.2833448648452759,0.514148473739624,0.17591384053230286,0.7767319083213806,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,RIGHT_ANKLE,0.24376031756401062,0.5461380481719971,0.04055230692028999,0.9824677109718323,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
4,LEFT_HEEL,0.28277772665023804,0.5248587727546692,0.1825840026140213,0.7262645363807678,CapturedFrames_6.0_2.0_-3.0/video.mp4#frame=4
