frame_id,time_sec,Hips_X,Hips_Y,Hips_Z,LeftUpperLeg_X,LeftUpperLeg_Y,LeftUpperLeg_Z,RightUpperLeg_X,RightUpperLeg_Y,RightUpperLeg_Z,LeftLowerLeg_X,LeftLowerLeg_Y,LeftLowerLeg_Z,RightLowerLeg_X,RightLowerLeg_Y,RightLowerLeg_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine_X,Spine_Y,Spine_Z,Chest_X,Chest_Y,Chest_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,LeftUpperArm_X,LeftUpperArm_Y,LeftUpperArm_Z,RightUpperArm_X,RightUpperArm_Y,RightUpperArm_Z,LeftLowerArm_X,LeftLowerArm_Y,LeftLowerArm_Z,RightLowerArm_X,RightLowerArm_Y,RightLowerArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftToes_X,LeftToes_Y,LeftToes_Z,RightToes_X,RightToes_Y,RightToes_Z,LeftEye_X,LeftEye_Y,LeftEye_Z,RightEye_X,RightEye_Y,RightEye_Z,Jaw_X,Jaw_Y,Jaw_Z,LeftThumbProximal_X,LeftThumbProximal_Y,LeftThumbProximal_Z,LeftThumbIntermediate_X,LeftThumbIntermediate_Y,LeftThumbIntermediate_Z,LeftThumbDistal_X,LeftThumbDistal_Y,LeftThumbDistal_Z,LeftIndexProximal_X,LeftIndexProximal_Y,LeftIndexProximal_Z,LeftIndexIntermediate_X,LeftIndexIntermediate_Y,LeftIndexIntermediate_Z,LeftIndexDistal_X,LeftIndexDistal_Y,LeftIndexDistal_Z,LeftMiddleProximal_X,LeftMiddleProximal_Y,LeftMiddleProximal_Z,LeftMiddleIntermediate_X,LeftMiddleIntermediate_Y,LeftMiddleIntermediate_Z,LeftMiddleDistal_X,LeftMiddleDistal_Y,LeftMiddleDistal_Z,LeftRingProximal_X,LeftRingProximal_Y,LeftRingProximal_Z,LeftRingIntermediate_X,LeftRingIntermediate_Y,LeftRingIntermediate_Z,LeftRingDistal_X,LeftRingDistal_Y,LeftRingDistal_Z,LeftLittleProximal_X,LeftLittleProximal_Y,LeftLittleProximal_Z,LeftLittleIntermediate_X,LeftLittleIntermediate_Y,LeftLittleIntermediate_Z,LeftLittleDistal_X,LeftLittleDistal_Y,LeftLittleDistal_Z,RightThumbProximal_X,RightThumbProximal_Y,RightThumbProximal_Z,RightThumbIntermediate_X,RightThumbIntermediate_Y,RightThumbIntermediate_Z,RightThumbDistal_X,RightThumbDistal_Y,RightThumbDistal_Z,RightIndexProximal_X,RightIndexProximal_Y,RightIndexProximal_Z,RightIndexIntermediate_X,RightIndexIntermediate_Y,RightIndexIntermediate_Z,RightIndexDistal_X,RightIndexDistal_Y,RightIndexDistal_Z,RightMiddleProximal_X,RightMiddleProximal_Y,RightMiddleProximal_Z,RightMiddleIntermediate_X,RightMiddleIntermediate_Y,RightMiddleIntermediate_Z,RightMiddleDistal_X,RightMiddleDistal_Y,RightMiddleDistal_Z,RightRingProximal_X,RightRingProximal_Y,RightRingProximal_Z,RightRingIntermediate_X,RightRingIntermediate_Y,RightRingIntermediate_Z,RightRingDistal_X,RightRingDistal_Y,RightRingDistal_Z,RightLittleProximal_X,RightLittleProximal_Y,RightLittleProximal_Z,RightLittleIntermediate_X,RightLittleIntermediate_Y,RightLittleIntermediate_Z,RightLittleDistal_X,RightLittleDistal_Y,RightLittleDistal_Z,UpperChest_X,UpperChest_Y,UpperChest_Z
0,0.000,-0.094564,0.962914,-3.334351,-0.214258,0.963776,-3.341967,0.025131,0.962053,-3.326736,-0.285391,0.558273,-3.170676,0.026966,0.535826,-3.195742,-0.237741,0.267875,-3.465060,0.027535,0.129270,-3.285047,-0.093842,1.080138,-3.332434,-0.096460,1.293965,-3.317030,-0.086836,1.534398,-3.285440,-0.081890,1.631083,-3.247639,-0.124134,1.483638,-3.287916,-0.053439,1.481527,-3.293349,-0.261541,1.429743,-3.264548,0.080345,1.417874,-3.306403,-0.325035,1.146473,-3.275330,0.143422,1.133729,-3.314582,-0.345702,0.870401,-3.217780,0.167371,0.869016,-3.218075,-0.258900,0.095378,-3.421667,0.046489,0.044901,-3.128175,,,,,,,,,,-0.328624,0.857299,-3.205118,-0.302972,0.810504,-3.205561,-0.292810,0.776740,-3.212188,-0.326545,0.777032,-3.204464,-0.313079,0.745670,-3.218456,-0.299317,0.728919,-3.233909,-0.345721,0.776691,-3.221505,-0.333368,0.746812,-3.243830,-0.321904,0.732368,-3.262405,-0.361334,0.777809,-3.235752,-0.350607,0.749936,-3.258375,-0.339690,0.740264,-3.276105,-0.373646,0.784688,-3.252471,-0.363619,0.762207,-3.274198,-0.352613,0.753648,-3.292145,0.154701,0.860060,-3.198508,0.122038,0.818758,-3.189837,0.108692,0.785979,-3.195735,0.146480,0.781554,-3.183786,0.125539,0.751313,-3.186524,0.103865,0.738410,-3.195053,0.158520,0.776455,-3.205862,0.137872,0.743704,-3.212544,0.116241,0.735644,-3.224890,0.168308,0.773626,-3.224414,0.148660,0.742907,-3.233031,0.129165,0.741402,-3.245056,0.174623,0.776574,-3.245147,0.156110,0.751063,-3.254326,0.137316,0.743926,-3.264940,,,
1,0.033,-0.094564,0.962914,-3.334351,-0.214258,0.963776,-3.341967,0.025131,0.962053,-3.326736,-0.285391,0.558273,-3.170676,0.026966,0.535826,-3.195742,-0.237741,0.267875,-3.465060,0.027535,0.129270,-3.285047,-0.093842,1.080138,-3.332434,-0.096460,1.293965,-3.317030,-0.086836,1.534398,-3.285440,-0.081890,1.631083,-3.247639,-0.124134,1.483638,-3.287916,-0.053439,1.481527,-3.293349,-0.261541,1.429743,-3.264548,0.080345,1.417874,-3.306403,-0.325035,1.146473,-3.275330,0.143422,1.133729,-3.314582,-0.345702,0.870401,-3.217780,0.167371,0.869016,-3.218075,-0.258900,0.095378,-3.421667,0.046489,0.044901,-3.128175,,,,,,,,,,-0.328624,0.857299,-3.205118,-0.302972,0.810504,-3.205561,-0.292810,0.776740,-3.212188,-0.326545,0.777032,-3.204464,-0.313079,0.745670,-3.218456,-0.299317,0.728919,-3.233909,-0.345721,0.776691,-3.221505,-0.333368,0.746812,-3.243830,-0.321904,0.732368,-3.262405,-0.361334,0.777809,-3.235752,-0.350607,0.749936,-3.258375,-0.339690,0.740264,-3.276105,-0.373646,0.784688,-3.252471,-0.363619,0.762207,-3.274198,-0.352613,0.753648,-3.292145,0.154701,0.860060,-3.198508,0.122038,0.818758,-3.189837,0.108692,0.785979,-3.195735,0.146480,0.781554,-3.183786,0.125539,0.751313,-3.186524,0.103865,0.738410,-3.195053,0.158520,0.776455,-3.205862,0.137872,0.743704,-3.212544,0.116241,0.735644,-3.224890,0.168308,0.773626,-3.224414,0.148660,0.742907,-3.233031,0.129165,0.741402,-3.245056,0.174623,0.776574,-3.245147,0.156110,0.751063,-3.254326,0.137316,0.743926,-3.264940,,,
2,0.067,-0.103355,0.978188,-3.278032,-0.223190,0.978765,-3.282994,0.016481,0.977611,-3.273070,-0.285629,0.583684,-3.085902,0.016766,0.538706,-3.194358,-0.247736,0.233738,-3.308085,0.021486,0.131221,-3.279193,-0.102853,1.095419,-3.276512,-0.104369,1.309086,-3.258916,-0.096412,1.549405,-3.226017,-0.093096,1.646074,-3.187997,-0.133397,1.498451,-3.229121,-0.062641,1.496762,-3.233860,-0.270716,1.443208,-3.208548,0.072078,1.434697,-3.244774,-0.331645,1.161640,-3.245916,0.139031,1.151391,-3.238567,-0.361966,0.881618,-3.220944,0.151433,0.895264,-3.119378,-0.272656,0.079389,-3.220671,0.042391,0.046507,-3.122756,,,,,,,,,,-0.345221,0.866507,-3.210226,-0.318976,0.820731,-3.218213,-0.307736,0.788822,-3.230157,-0.342145,0.787498,-3.224216,-0.328121,0.757935,-3.241246,-0.313574,0.743047,-3.257845,-0.360647,0.790189,-3.241786,-0.347550,0.763677,-3.267657,-0.335381,0.751904,-3.287617,-0.375715,0.793819,-3.256200,-0.364638,0.769251,-3.282227,-0.353259,0.761999,-3.300803,-0.387463,0.803584,-3.271853,-0.376974,0.785168,-3.296929,-0.365530,0.779819,-3.315821,0.136567,0.889071,-3.100291,0.102900,0.849086,-3.089537,0.090078,0.815672,-3.092091,0.126289,0.813403,-3.075465,0.106099,0.782534,-3.075678,0.085622,0.767882,-3.084335,0.140736,0.805322,-3.095067,0.120958,0.771607,-3.099030,0.100839,0.761446,-3.112345,0.152557,0.799968,-3.111788,0.134192,0.767872,-3.117826,0.116204,0.764157,-3.131595,0.161209,0.799981,-3.131876,0.143949,0.773081,-3.139382,0.126545,0.764161,-3.150973,,,
3,0.100,-0.108923,0.988833,-3.234671,-0.228808,0.989741,-3.238198,0.010961,0.987924,-3.231145,-0.282381,0.597515,-3.032964,0.008897,0.542943,-3.202513,-0.249592,0.201144,-3.155757,0.015251,0.136796,-3.293442,-0.108123,1.106034,-3.231687,-0.109155,1.319604,-3.212911,-0.105295,1.560119,-3.180721,-0.104384,1.656929,-3.142926,-0.141502,1.508666,-3.184653,-0.070625,1.507905,-3.187425,-0.279188,1.452449,-3.170035,0.065403,1.448065,-3.193410,-0.336875,1.174697,-3.232609,0.141365,1.167874,-3.170905,-0.369835,0.893870,-3.230417,0.145243,0.922228,-3.030892,-0.278133,0.075945,-3.030871,0.036523,0.052903,-3.136612,,,,,,,,,,-0.353435,0.878575,-3.219429,-0.324145,0.834944,-3.228724,-0.309873,0.804813,-3.241976,-0.344822,0.801430,-3.239971,-0.327749,0.773788,-3.257437,-0.310864,0.760761,-3.273375,-0.361643,0.804932,-3.259025,-0.344886,0.781136,-3.285419,-0.330296,0.771500,-3.304896,-0.375408,0.809227,-3.274519,-0.360913,0.787201,-3.301137,-0.347544,0.781843,-3.319017,-0.386078,0.819884,-3.290361,-0.372470,0.804155,-3.315766,-0.359091,0.800932,-3.333851,0.128851,0.916236,-3.013031,0.094703,0.876133,-3.004446,0.082263,0.842606,-3.007364,0.117083,0.840928,-2.987774,0.097057,0.809990,-2.989307,0.077451,0.795142,-2.999510,0.133214,0.832636,-3.005920,0.113883,0.798828,-3.011111,0.095004,0.788458,-3.025989,0.146462,0.827096,-3.021471,0.128772,0.794828,-3.028523,0.112033,0.790829,-3.043715,0.156796,0.826833,-3.040746,0.140296,0.799743,-3.049211,0.123948,0.790576,-3.062076,,,
4,0.133,-0.113090,0.991112,-3.182237,-0.232994,0.991130,-3.185162,0.006814,0.991095,-3.179313,-0.274188,0.591851,-2.990967,0.007622,0.545246,-3.186450,-0.252060,0.176202,-2.987928,0.012005,0.142483,-3.291456,-0.113178,1.108274,-3.177898,-0.112779,1.321760,-3.158171,-0.113334,1.562389,-3.126608,-0.114633,1.659362,-3.089244,-0.148673,1.510428,-3.131613,-0.077739,1.510643,-3.131967,-0.286401,1.453006,-3.123546,0.059907,1.454307,-3.131765,-0.336902,1.180356,-3.210158,0.147454,1.179504,-3.091736,-0.369377,0.900225,-3.230829,0.138259,0.948557,-2.928826,-0.285476,0.088620,-2.835289,0.034316,0.058833,-3.134641,,,,,,,,,,-0.353570,0.884816,-3.219154,-0.321765,0.842885,-3.228003,-0.304972,0.814167,-3.241435,-0.339840,0.809489,-3.243339,-0.320086,0.783558,-3.260601,-0.301215,0.772110,-3.275489,-0.354778,0.813644,-3.263781,-0.334490,0.792130,-3.289652,-0.317622,0.784231,-3.308041,-0.367068,0.818462,-3.280326,-0.349106,0.798669,-3.306582,-0.333803,0.794904,-3.323277,-0.376501,0.829753,-3.296509,-0.359732,0.816131,-3.321232,-0.344445,0.814514,-3.337970,0.120100,0.942847,-2.912662,0.085872,0.902380,-2.906429,0.073874,0.868680,-2.909212,0.106850,0.868219,-2.886151,0.087172,0.837192,-2.889409,0.068928,0.822068,-2.901548,0.125014,0.859642,-2.902112,0.106599,0.825550,-2.908611,0.089600,0.814666,-2.925281,0.139982,0.853844,-2.915910,0.123267,0.821309,-2.924031,0.108324,0.816842,-2.940874,0.152378,0.853135,-2.933916,0.136812,0.825765,-2.943211,0.121884,0.816184,-2.957429,,,
5,0.167,-0.116304,0.984805,-3.132488,-0.236173,0.981282,-3.134615,0.003565,0.988329,-3.130362,-0.268880,0.587497,-2.927985,0.013865,0.543159,-3.153825,-0.264661,0.183526,-2.827717,0.014894,0.149791,-3.289929,-0.119838,1.101877,-3.127248,-0.116688,1.315339,-3.107505,-0.122477,1.556012,-3.076815,-0.125552,1.653138,-3.039958,-0.156724,1.503446,-3.082963,-0.085841,1.504861,-3.080656,-0.294022,1.444482,-3.080965,0.053139,1.452398,-3.073400,-0.333473,1.177401,-3.188208,0.152703,1.185607,-3.012627,-0.362188,0.899305,-3.230554,0.134288,0.968797,-2.832032,-0.300993,0.135541,-2.659006,0.037202,0.063510,-3.134545,,,,,,,,,,-0.347420,0.883639,-3.217900,-0.313896,0.842735,-3.225038,-0.294982,0.814971,-3.237630,-0.329413,0.809789,-3.243774,-0.307383,0.785000,-3.259923,-0.286778,0.774558,-3.273160,-0.342098,0.814643,-3.265541,-0.318655,0.794694,-3.289959,-0.299717,0.787939,-3.306716,-0.352596,0.820022,-3.283115,-0.331419,0.801826,-3.308099,-0.314298,0.799129,-3.323156,-0.360442,0.831898,-3.299721,-0.340717,0.819757,-3.322992,-0.323630,0.819200,-3.337966,0.114519,0.963716,-2.817646,0.080486,0.922926,-2.812548,0.068581,0.889112,-2.814035,0.099610,0.890680,-2.787794,0.080584,0.859331,-2.791772,0.063994,0.843415,-2.805203,0.119600,0.881521,-2.801013,0.102441,0.846785,-2.807537,0.087609,0.834656,-2.825376,0.136124,0.875199,-2.812632,0.120619,0.842056,-2.820696,0.107709,0.836469,-2.838836,0.150484,0.873615,-2.829053,0.135971,0.845632,-2.838226,0.122641,0.835106,-2.853335,,,
6,0.200,-0.119310,0.972895,-3.076988,-0.239049,0.965973,-3.077513,0.000429,0.979818,-3.076463,-0.266511,0.586198,-2.845458,0.019999,0.536478,-3.120051,-0.284847,0.201076,-2.688587,0.017879,0.155222,-3.287094,-0.126093,1.089799,-3.071226,-0.121673,1.303342,-3.052636,-0.131906,1.544055,-3.023459,-0.136219,1.641320,-2.987096,-0.165179,1.490957,-3.030338,-0.094425,1.493434,-3.025923,-0.302191,1.431375,-3.033377,0.044735,1.442906,-3.011729,-0.330777,1.169827,-3.156524,0.152816,1.185709,-2.928348,-0.355911,0.895169,-3.218865,0.126507,0.981084,-2.734966,-0.322867,0.193645,-2.513701,0.040468,0.065613,-3.133646,,,,,,,,,,-0.342264,0.878935,-3.205680,-0.307626,0.838781,-3.211670,-0.287182,0.811938,-3.223861,-0.320731,0.806822,-3.233673,-0.296469,0.783832,-3.249275,-0.274369,0.774909,-3.261140,-0.331243,0.812796,-3.256302,-0.304997,0.794964,-3.279473,-0.284328,0.789698,-3.294644,-0.340006,0.819074,-3.274517,-0.315884,0.803102,-3.298324,-0.297248,0.801809,-3.311670,-0.346318,0.831806,-3.291143,-0.324134,0.821444,-3.313018,-0.305637,0.822069,-3.326207,0.105597,0.976799,-2.722003,0.072081,0.935690,-2.716109,0.060619,0.901700,-2.715303,0.089482,0.906478,-2.686749,0.071401,0.874466,-2.689733,0.056425,0.857060,-2.703212,0.110796,0.896707,-2.697167,0.095029,0.861040,-2.701954,0.082188,0.846938,-2.719886,0.128451,0.889809,-2.706585,0.114302,0.855714,-2.713004,0.103236,0.848230,-2.731672,0.144302,0.887113,-2.721414,0.131023,0.858087,-2.729094,0.119231,0.845902,-2.744236,,,
7,0.233,-0.123187,0.957756,-3.017945,-0.242836,0.949559,-3.016347,-0.003538,0.965952,-3.019544,-0.267038,0.589560,-2.754340,0.020884,0.526101,-3.088587,-0.296515,0.213728,-2.577860,0.016863,0.158899,-3.284573,-0.131104,1.074560,-3.011643,-0.127781,1.288217,-2.994164,-0.139952,1.528995,-2.966297,-0.144939,1.626412,-2.930429,-0.172784,1.475666,-2.973508,-0.102134,1.478590,-2.967867,-0.309831,1.416524,-2.980698,0.036432,1.428312,-2.948069,-0.330668,1.158842,-3.113196,0.149378,1.180267,-2.845596,-0.354730,0.888486,-3.192465,0.119291,0.984104,-2.644163,-0.334105,0.238876,-2.404538,0.040678,0.067352,-3.132460,,,,,,,,,,-0.341806,0.871586,-3.179388,-0.306593,0.831947,-3.185462,-0.285117,0.805844,-3.197483,-0.318109,0.801225,-3.209972,-0.291740,0.781387,-3.226457,-0.268609,0.775030,-3.238005,-0.327256,0.808420,-3.232837,-0.298859,0.793659,-3.255629,-0.277086,0.790519,-3.269813,-0.334930,0.815677,-3.251179,-0.308440,0.802758,-3.274312,-0.288855,0.803344,-3.286278,-0.340299,0.829298,-3.267428,-0.316406,0.820801,-3.288283,-0.297048,0.822613,-3.300050,0.097817,0.980029,-2.632084,0.065506,0.938201,-2.624709,0.055658,0.903821,-2.621814,0.082175,0.912169,-2.592109,0.065445,0.879329,-2.593595,0.051939,0.860355,-2.606498,0.104404,0.902466,-2.600474,0.090327,0.865884,-2.603161,0.079129,0.849886,-2.620596,0.122823,0.895556,-2.608286,0.110313,0.860522,-2.612761,0.100665,0.851175,-2.631375,0.139610,0.892324,-2.621929,0.127784,0.862268,-2.627814,0.117301,0.848418,-2.642480,,,
8,0.267,-0.128132,0.943960,-2.956479,-0.247771,0.936077,-2.953320,-0.008493,0.951844,-2.959639,-0.271525,0.578454,-2.688039,0.016337,0.517433,-3.057125,-0.294215,0.202080,-2.511710,0.014300,0.164679,-3.278086,-0.135663,1.060788,-2.950126,-0.134458,1.274478,-2.932783,-0.147718,1.515188,-2.904828,-0.153687,1.612641,-2.869209,-0.180277,1.461807,-2.912844,-0.109775,1.464859,-2.905638,-0.316822,1.402171,-2.924268,0.028331,1.415389,-2.881152,-0.331402,1.145135,-3.058839,0.142895,1.172818,-2.767935,-0.354965,0.878672,-3.150477,0.114765,0.979689,-2.563312,-0.326653,0.221699,-2.336642,0.038681,0.066809,-3.130055,,,,,,,,,,-0.342171,0.861147,-3.138114,-0.306667,0.822038,-3.145723,-0.284910,0.796730,-3.158888,-0.317626,0.792631,-3.172035,-0.290569,0.774840,-3.189698,-0.267189,0.770034,-3.201492,-0.326435,0.801006,-3.194629,-0.297319,0.788333,-3.217767,-0.275234,0.786561,-3.231704,-0.333845,0.809208,-3.212680,-0.306575,0.798295,-3.235939,-0.286741,0.800007,-3.247375,-0.339016,0.823660,-3.228261,-0.314556,0.816486,-3.248954,-0.294940,0.819063,-3.260136,0.093049,0.975822,-2.551605,0.061709,0.933657,-2.542230,0.053048,0.899199,-2.537230,0.078078,0.910482,-2.507399,0.062314,0.877136,-2.507075,0.049748,0.856928,-2.519021,0.100821,0.900892,-2.514407,0.087928,0.863782,-2.514843,0.077753,0.846244,-2.531403,0.119660,0.894012,-2.521171,0.108269,0.858398,-2.523573,0.099474,0.847523,-2.541776,0.136947,0.890341,-2.534058,0.126146,0.859604,-2.538105,0.116507,0.844447,-2.552038,,,
9,0.300,-0.134089,0.931795,-2.892267,-0.253845,0.925889,-2.889222,-0.014334,0.937702,-2.895312,-0.275107,0.559786,-2.635551,0.006688,0.511191,-3.023683,-0.287848,0.176177,-2.474476,0.011606,0.172878,-3.266136,-0.139752,1.048822,-2.887971,-0.141031,1.262688,-2.872959,-0.156283,1.503519,-2.847140,-0.164155,1.601215,-2.812572,-0.188331,1.449919,-2.855734,-0.118089,1.453378,-2.846462,-0.323759,1.388357,-2.869898,0.019824,1.405795,-2.817548,-0.335667,1.128508,-2.999229,0.134802,1.164076,-2.702936,-0.359438,0.862650,-3.092554,0.114395,0.967442,-2.500751,-0.311407,0.158049,-2.297834,0.036969,0.062353,-3.127474,,,,,,,,,,-0.346578,0.844385,-3.081388,-0.312326,0.804833,-3.091897,-0.291861,0.779678,-3.107246,-0.325003,0.776711,-3.118835,-0.299093,0.759152,-3.138354,-0.276339,0.754386,-3.151329,-0.334501,0.786144,-3.140723,-0.306601,0.773663,-3.165412,-0.285110,0.771895,-3.180248,-0.342426,0.795197,-3.158137,-0.316314,0.784600,-3.182828,-0.296896,0.786314,-3.194957,-0.347870,0.810350,-3.172939,-0.324300,0.803320,-3.194688,-0.305011,0.805799,-3.206447,0.092722,0.963682,-2.488928,0.062235,0.921362,-2.477635,0.054716,0.886899,-2.471065,0.078962,0.900217,-2.441699,0.064073,0.866565,-2.439171,0.051989,0.845323,-2.449740,0.101923,0.890785,-2.448184,0.089975,0.853397,-2.446449,0.080246,0.834671,-2.461940,0.120925,0.883988,-2.454566,0.110531,0.847992,-2.454925,0.102072,0.835859,-2.472480,0.138331,0.880072,-2.467220,0.128608,0.848806,-2.469610,0.119551,0.832617,-2.482750,,,
