frame_id,time_sec,Hips_X,Hips_Y,Hips_Z,LeftUpperLeg_X,LeftUpperLeg_Y,LeftUpperLeg_Z,RightUpperLeg_X,RightUpperLeg_Y,RightUpperLeg_Z,LeftLowerLeg_X,LeftLowerLeg_Y,LeftLowerLeg_Z,RightLowerLeg_X,RightLowerLeg_Y,RightLowerLeg_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine_X,Spine_Y,Spine_Z,Chest_X,Chest_Y,Chest_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,LeftUpperArm_X,LeftUpperArm_Y,LeftUpperArm_Z,RightUpperArm_X,RightUpperArm_Y,RightUpperArm_Z,LeftLowerArm_X,LeftLowerArm_Y,LeftLowerArm_Z,RightLowerArm_X,RightLowerArm_Y,RightLowerArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftToes_X,LeftToes_Y,LeftToes_Z,RightToes_X,RightToes_Y,RightToes_Z,LeftEye_X,LeftEye_Y,LeftEye_Z,RightEye_X,RightEye_Y,RightEye_Z,Jaw_X,Jaw_Y,Jaw_Z,LeftThumbProximal_X,LeftThumbProximal_Y,LeftThumbProximal_Z,LeftThumbIntermediate_X,LeftThumbIntermediate_Y,LeftThumbIntermediate_Z,LeftThumbDistal_X,LeftThumbDistal_Y,LeftThumbDistal_Z,LeftIndexProximal_X,LeftIndexProximal_Y,LeftIndexProximal_Z,LeftIndexIntermediate_X,LeftIndexIntermediate_Y,LeftIndexIntermediate_Z,LeftIndexDistal_X,LeftIndexDistal_Y,LeftIndexDistal_Z,LeftMiddleProximal_X,LeftMiddleProximal_Y,LeftMiddleProximal_Z,LeftMiddleIntermediate_X,LeftMiddleIntermediate_Y,LeftMiddleIntermediate_Z,LeftMiddleDistal_X,LeftMiddleDistal_Y,LeftMiddleDistal_Z,LeftRingProximal_X,LeftRingProximal_Y,LeftRingProximal_Z,LeftRingIntermediate_X,LeftRingIntermediate_Y,LeftRingIntermediate_Z,LeftRingDistal_X,LeftRingDistal_Y,LeftRingDistal_Z,LeftLittleProximal_X,LeftLittleProximal_Y,LeftLittleProximal_Z,LeftLittleIntermediate_X,LeftLittleIntermediate_Y,LeftLittleIntermediate_Z,LeftLittleDistal_X,LeftLittleDistal_Y,LeftLittleDistal_Z,RightThumbProximal_X,RightThumbProximal_Y,RightThumbProximal_Z,RightThumbIntermediate_X,RightThumbIntermediate_Y,RightThumbIntermediate_Z,RightThumbDistal_X,RightThumbDistal_Y,RightThumbDistal_Z,RightIndexProximal_X,RightIndexProximal_Y,RightIndexProximal_Z,RightIndexIntermediate_X,RightIndexIntermediate_Y,RightIndexIntermediate_Z,RightIndexDistal_X,RightIndexDistal_Y,RightIndexDistal_Z,RightMiddleProximal_X,RightMiddleProximal_Y,RightMiddleProximal_Z,RightMiddleIntermediate_X,RightMiddleIntermediate_Y,RightMiddleIntermediate_Z,RightMiddleDistal_X,RightMiddleDistal_Y,RightMiddleDistal_Z,RightRingProximal_X,RightRingProximal_Y,RightRingProximal_Z,RightRingIntermediate_X,RightRingIntermediate_Y,RightRingIntermediate_Z,RightRingDistal_X,RightRingDistal_Y,RightRingDistal_Z,RightLittleProximal_X,RightLittleProximal_Y,RightLittleProximal_Z,RightLittleIntermediate_X,RightLittleIntermediate_Y,RightLittleIntermediate_Z,RightLittleDistal_X,RightLittleDistal_Y,RightLittleDistal_Z,UpperChest_X,UpperChest_Y,UpperChest_Z
0,0.000,-0.094451,0.962620,-3.335098,-0.214142,0.963492,-3.342766,0.025240,0.961747,-3.327429,-0.285507,0.557614,-3.172465,0.027146,0.536120,-3.194500,-0.237552,0.269752,-3.469281,0.027383,0.129603,-3.283985,-0.093720,1.079843,-3.333162,-0.096373,1.293675,-3.317842,-0.086678,1.534113,-3.286308,-0.081655,1.630799,-3.248518,-0.123987,1.483359,-3.288746,-0.053297,1.481233,-3.294230,-0.261388,1.429517,-3.265223,0.080447,1.417521,-3.307415,-0.324960,1.146227,-3.274974,0.143369,1.133359,-3.316155,-0.345189,0.870379,-3.216206,0.167754,0.868358,-3.220550,-0.258518,0.096805,-3.427618,0.046288,0.045245,-3.127101,,,,,,,,,,-0.328091,0.857364,-3.203482,-0.302447,0.810563,-3.203640,-0.292317,0.776749,-3.210058,-0.326022,0.777103,-3.202266,-0.312576,0.745682,-3.216143,-0.298844,0.728865,-3.231551,-0.345228,0.776645,-3.219271,-0.332902,0.746651,-3.241455,-0.321467,0.732111,-3.259973,-0.360866,0.777666,-3.233498,-0.350151,0.749679,-3.255985,-0.339254,0.739919,-3.273681,-0.373206,0.784428,-3.250243,-0.363195,0.761807,-3.271831,-0.352208,0.753132,-3.289734,0.155174,0.859295,-3.200973,0.122542,0.817952,-3.192381,0.109162,0.785209,-3.198402,0.147004,0.780709,-3.186655,0.126022,0.750504,-3.189480,0.104298,0.737673,-3.197989,0.158938,0.775732,-3.208815,0.138244,0.743030,-3.215592,0.116551,0.735052,-3.227885,0.168637,0.773005,-3.227430,0.148927,0.742351,-3.236133,0.129374,0.740929,-3.248074,0.174855,0.776069,-3.248175,0.156284,0.750619,-3.257407,0.137435,0.743551,-3.267968,,,
1,0.033,-0.094451,0.962620,-3.335098,-0.214142,0.963492,-3.342766,0.025240,0.961747,-3.327429,-0.285507,0.557614,-3.172465,0.027146,0.536120,-3.194500,-0.237552,0.269752,-3.469281,0.027383,0.129603,-3.283985,-0.093720,1.079843,-3.333162,-0.096373,1.293675,-3.317842,-0.086678,1.534113,-3.286308,-0.081655,1.630799,-3.248518,-0.123987,1.483359,-3.288746,-0.053297,1.481233,-3.294230,-0.261388,1.429517,-3.265223,0.080447,1.417521,-3.307415,-0.324960,1.146227,-3.274974,0.143369,1.133359,-3.316155,-0.345189,0.870379,-3.216206,0.167754,0.868358,-3.220550,-0.258518,0.096805,-3.427618,0.046288,0.045245,-3.127101,,,,,,,,,,-0.328091,0.857364,-3.203482,-0.302447,0.810563,-3.203640,-0.292317,0.776749,-3.210058,-0.326022,0.777103,-3.202266,-0.312576,0.745682,-3.216143,-0.298844,0.728865,-3.231551,-0.345228,0.776645,-3.219271,-0.332902,0.746651,-3.241455,-0.321467,0.732111,-3.259973,-0.360866,0.777666,-3.233498,-0.350151,0.749679,-3.255985,-0.339254,0.739919,-3.273681,-0.373206,0.784428,-3.250243,-0.363195,0.761807,-3.271831,-0.352208,0.753132,-3.289734,0.155174,0.859295,-3.200973,0.122542,0.817952,-3.192381,0.109162,0.785209,-3.198402,0.147004,0.780709,-3.186655,0.126022,0.750504,-3.189480,0.104298,0.737673,-3.197989,0.158938,0.775732,-3.208815,0.138244,0.743030,-3.215592,0.116551,0.735052,-3.227885,0.168637,0.773005,-3.227430,0.148927,0.742351,-3.236133,0.129374,0.740929,-3.248074,0.174855,0.776069,-3.248175,0.156284,0.750619,-3.257407,0.137435,0.743551,-3.267968,,,
2,0.067,-0.103088,0.977739,-3.279661,-0.222920,0.978301,-3.284707,0.016744,0.977177,-3.274615,-0.285730,0.583161,-3.087851,0.017086,0.538615,-3.194016,-0.247631,0.235375,-3.313365,0.021629,0.131082,-3.278633,-0.102600,1.094970,-3.278196,-0.104137,1.308641,-3.260645,-0.096036,1.548952,-3.227718,-0.092638,1.645615,-3.189689,-0.133048,1.498016,-3.230800,-0.062297,1.496293,-3.235595,-0.270353,1.442809,-3.210039,0.072373,1.434148,-3.246659,-0.331341,1.161130,-3.246469,0.138970,1.150745,-3.241039,-0.361520,0.881168,-3.220660,0.151609,0.894254,-3.122662,-0.272458,0.080163,-3.227466,0.042454,0.046330,-3.122206,,,,,,,,,,-0.344765,0.866066,-3.209945,-0.318630,0.820215,-3.217861,-0.307498,0.788244,-3.229739,-0.341878,0.787002,-3.223666,-0.327964,0.757370,-3.240663,-0.313504,0.742411,-3.257275,-0.360437,0.789664,-3.241181,-0.347469,0.763053,-3.267015,-0.335387,0.751199,-3.286981,-0.375548,0.793271,-3.255556,-0.364590,0.768608,-3.281546,-0.353283,0.761285,-3.300137,-0.387332,0.803001,-3.271203,-0.376953,0.784485,-3.296251,-0.365579,0.779055,-3.315163,0.136798,0.888052,-3.103537,0.103152,0.848067,-3.092713,0.090319,0.814657,-3.095258,0.126572,0.812369,-3.078734,0.106380,0.781501,-3.078905,0.085877,0.766854,-3.087510,0.140961,0.804298,-3.098383,0.121171,0.770585,-3.102307,0.101014,0.760430,-3.115569,0.152732,0.798952,-3.115142,0.134347,0.766862,-3.121148,0.116320,0.763157,-3.134868,0.161325,0.798977,-3.135256,0.144042,0.772084,-3.142730,0.126606,0.763173,-3.154277,,,
3,0.100,-0.108721,0.988696,-3.236642,-0.228604,0.989633,-3.240221,0.011162,0.987759,-3.233064,-0.282696,0.597711,-3.034542,0.008989,0.542868,-3.203062,-0.249660,0.202821,-3.161953,0.015439,0.136611,-3.293490,-0.107892,1.105898,-3.233709,-0.108981,1.319471,-3.214970,-0.104964,1.559981,-3.182758,-0.103979,1.656784,-3.144947,-0.141202,1.508547,-3.186659,-0.070329,1.507749,-3.189504,-0.278883,1.452374,-3.171828,0.065634,1.447780,-3.195686,-0.336772,1.174461,-3.233493,0.141128,1.167413,-3.173801,-0.369700,0.893638,-3.230453,0.145396,0.921245,-3.034721,-0.278107,0.076364,-3.038319,0.036633,0.052704,-3.136657,,,,,,,,,,-0.353281,0.878347,-3.219486,-0.324086,0.834652,-3.228779,-0.309906,0.804469,-3.242011,-0.344850,0.801140,-3.239871,-0.327875,0.773433,-3.257330,-0.311063,0.760346,-3.273296,-0.361734,0.804619,-3.258873,-0.345105,0.780737,-3.285271,-0.330598,0.771034,-3.304777,-0.375548,0.808896,-3.274329,-0.361178,0.786785,-3.300945,-0.347880,0.781367,-3.318859,-0.386259,0.819529,-3.290159,-0.372767,0.803720,-3.315575,-0.359457,0.800436,-3.333701,0.129069,0.915239,-3.016805,0.094930,0.875146,-3.008143,0.082476,0.841624,-3.011069,0.117353,0.839905,-2.991603,0.097322,0.808967,-2.993078,0.077675,0.794126,-3.003212,0.133410,0.831627,-3.009822,0.114052,0.797828,-3.014968,0.095112,0.787474,-3.029781,0.146594,0.826100,-3.025430,0.128876,0.793840,-3.032447,0.112079,0.789857,-3.047578,0.156855,0.825857,-3.044745,0.140326,0.798775,-3.053183,0.123933,0.789621,-3.065999,,,
4,0.133,-0.112941,0.991304,-3.184128,-0.232844,0.991455,-3.187110,0.006961,0.991154,-3.181145,-0.274418,0.592109,-2.993134,0.007411,0.545295,-3.187678,-0.251560,0.176488,-2.993568,0.011855,0.142222,-3.291487,-0.112901,1.108467,-3.179821,-0.112612,1.321954,-3.160097,-0.112976,1.562580,-3.128507,-0.114217,1.659546,-3.091126,-0.148355,1.510642,-3.133476,-0.077421,1.510812,-3.133914,-0.286095,1.453278,-3.125213,0.060165,1.454328,-3.133942,-0.336955,1.180445,-3.211033,0.147204,1.179257,-3.094651,-0.369525,0.900266,-3.230891,0.138254,0.947796,-2.932460,-0.284866,0.087597,-2.841663,0.034123,0.058672,-3.134612,,,,,,,,,,-0.353684,0.884864,-3.219252,-0.321948,0.842893,-3.228153,-0.305237,0.814138,-3.241608,-0.340110,0.809484,-3.243360,-0.320441,0.783510,-3.260654,-0.301637,0.772023,-3.275596,-0.355125,0.813616,-3.263750,-0.334955,0.792043,-3.289663,-0.318165,0.784100,-3.308105,-0.367477,0.818415,-3.280254,-0.349634,0.798562,-3.306546,-0.334400,0.794757,-3.323295,-0.376965,0.829686,-3.296420,-0.360306,0.816008,-3.321186,-0.345087,0.814350,-3.337983,0.120154,0.942058,-2.916239,0.085921,0.901601,-2.909974,0.073918,0.867907,-2.912811,0.106953,0.867374,-2.889864,0.087256,0.836356,-2.893100,0.068957,0.821259,-2.905192,0.125048,0.858823,-2.905918,0.106589,0.824755,-2.912418,0.089518,0.813917,-2.929044,0.139957,0.853049,-2.919789,0.123202,0.820536,-2.927915,0.108191,0.816110,-2.944709,0.152282,0.852376,-2.937845,0.136680,0.825029,-2.947149,0.121699,0.815483,-2.961334,,,
5,0.167,-0.116191,0.985230,-3.134564,-0.236063,0.981839,-3.136779,0.003680,0.988622,-3.132349,-0.269020,0.587566,-2.931120,0.013619,0.543406,-3.155066,-0.263540,0.183110,-2.832892,0.014729,0.149626,-3.289974,-0.119600,1.102306,-3.129343,-0.116506,1.315765,-3.109557,-0.122131,1.556435,-3.078814,-0.125168,1.653556,-3.041940,-0.156413,1.503890,-3.084942,-0.085527,1.505265,-3.082698,-0.293719,1.444950,-3.082786,0.053436,1.452728,-3.075672,-0.333533,1.177676,-3.189412,0.152616,1.185608,-3.015723,-0.362340,0.899476,-3.231007,0.134420,0.968343,-2.835652,-0.299702,0.133673,-2.664564,0.036990,0.063476,-3.134511,,,,,,,,,,-0.347533,0.883831,-3.218373,-0.314053,0.842897,-3.225546,-0.295195,0.815098,-3.238145,-0.329652,0.809918,-3.244156,-0.307703,0.785064,-3.260315,-0.287155,0.774566,-3.273596,-0.342413,0.814732,-3.265887,-0.319074,0.794705,-3.290340,-0.300201,0.787893,-3.307148,-0.352972,0.820078,-3.283434,-0.331904,0.801800,-3.308450,-0.314840,0.799049,-3.323562,-0.360873,0.831922,-3.300038,-0.341239,0.819714,-3.323349,-0.324206,0.819111,-3.338383,0.114692,0.963229,-2.821221,0.080637,0.922454,-2.816163,0.068711,0.888651,-2.817742,0.099807,0.890100,-2.791587,0.080746,0.858778,-2.795607,0.064099,0.842919,-2.809036,0.119746,0.880969,-2.804903,0.102533,0.846272,-2.811495,0.087632,0.834220,-2.829328,0.136227,0.874673,-2.816598,0.120670,0.841570,-2.824726,0.107698,0.836056,-2.842844,0.150533,0.873135,-2.833071,0.135973,0.845196,-2.842302,0.122589,0.834734,-2.857408,,,
6,0.200,-0.119162,0.973452,-3.079194,-0.238904,0.966581,-3.079828,0.000579,0.980323,-3.078561,-0.266534,0.586085,-2.848978,0.019949,0.536882,-3.121192,-0.284526,0.200647,-2.692844,0.017908,0.155139,-3.287120,-0.125901,1.090359,-3.073455,-0.121446,1.303898,-3.054821,-0.131612,1.544608,-3.025595,-0.135909,1.641867,-2.989213,-0.164900,1.491518,-3.032470,-0.094144,1.493979,-3.028083,-0.301906,1.431918,-3.035387,0.045033,1.443443,-3.014069,-0.330744,1.170226,-3.158168,0.152876,1.185920,-2.931393,-0.355873,0.895424,-3.219875,0.126657,0.980975,-2.738336,-0.322565,0.191958,-2.518020,0.040414,0.065596,-3.133621,,,,,,,,,,-0.342201,0.879216,-3.206684,-0.307582,0.839044,-3.212664,-0.287175,0.812173,-3.224857,-0.320738,0.807041,-3.234572,-0.296554,0.783937,-3.250125,-0.274492,0.774918,-3.261990,-0.331298,0.812969,-3.257191,-0.305130,0.795022,-3.280362,-0.284502,0.789675,-3.295560,-0.340099,0.819210,-3.275400,-0.316063,0.803123,-3.299218,-0.297463,0.801758,-3.312608,-0.346444,0.831908,-3.292040,-0.324322,0.821476,-3.313943,-0.305857,0.822055,-3.327179,0.105766,0.976681,-2.725346,0.072200,0.935605,-2.719512,0.060674,0.901635,-2.718784,0.089616,0.906277,-2.690275,0.071482,0.874301,-2.693316,0.056452,0.856956,-2.706816,0.110894,0.896506,-2.700765,0.095062,0.860879,-2.705631,0.082162,0.846851,-2.723579,0.128521,0.889611,-2.710239,0.114308,0.855556,-2.716731,0.103194,0.848144,-2.735399,0.144338,0.886937,-2.725107,0.131003,0.857954,-2.732854,0.119165,0.845835,-2.748012,,,
7,0.233,-0.123016,0.958270,-3.020247,-0.242665,0.950065,-3.018739,-0.003366,0.966476,-3.021756,-0.266941,0.589960,-2.756883,0.021031,0.526455,-3.089723,-0.296694,0.214143,-2.580419,0.016973,0.158743,-3.284749,-0.130946,1.075074,-3.013952,-0.127548,1.288729,-2.996470,-0.139687,1.529510,-2.968613,-0.144646,1.626926,-2.932739,-0.172526,1.476183,-2.975802,-0.101873,1.479102,-2.970201,-0.309587,1.417058,-2.982864,0.036703,1.428796,-2.950547,-0.330631,1.159347,-3.115273,0.149547,1.180544,-2.848464,-0.354670,0.888850,-3.194069,0.119341,0.984263,-2.647163,-0.334508,0.239451,-2.407168,0.040729,0.067426,-3.132489,,,,,,,,,,-0.341743,0.871975,-3.180964,-0.306539,0.832319,-3.186973,-0.285071,0.806187,-3.198947,-0.318070,0.801549,-3.211416,-0.291724,0.781636,-3.227847,-0.268602,0.775221,-3.239380,-0.327227,0.808699,-3.234292,-0.298853,0.793860,-3.257062,-0.277090,0.790668,-3.271249,-0.334908,0.815920,-3.252645,-0.308444,0.802926,-3.275765,-0.288866,0.803468,-3.287746,-0.340282,0.829509,-3.268919,-0.316407,0.820963,-3.289774,-0.297057,0.822745,-3.301558,0.097873,0.980181,-2.635076,0.065520,0.938371,-2.627783,0.055624,0.903998,-2.624968,0.082188,0.912233,-2.595267,0.065420,0.879416,-2.596823,0.051881,0.860490,-2.609763,0.104399,0.902527,-2.603678,0.090275,0.865970,-2.606452,0.079041,0.850032,-2.623919,0.122802,0.895616,-2.611525,0.110249,0.860609,-2.616079,0.100573,0.851320,-2.634708,0.139573,0.892401,-2.625192,0.127709,0.862375,-2.631147,0.117197,0.848576,-2.645841,,,
8,0.267,-0.127940,0.944414,-2.958883,-0.247574,0.936457,-2.955752,-0.008305,0.952373,-2.962014,-0.271488,0.579157,-2.690049,0.016686,0.517711,-3.058333,-0.294592,0.203071,-2.513164,0.014440,0.164432,-3.278453,-0.135542,1.061233,-2.952454,-0.134247,1.274916,-2.935027,-0.147437,1.515622,-2.907002,-0.153344,1.613066,-2.871349,-0.180013,1.462249,-2.915003,-0.109505,1.465286,-2.907858,-0.316596,1.402686,-2.926353,0.028600,1.415745,-2.883507,-0.331255,1.145754,-3.061115,0.143118,1.173136,-2.770325,-0.354787,0.879262,-3.152677,0.114656,0.980136,-2.565626,-0.327420,0.224098,-2.338332,0.038740,0.067039,-3.130094,,,,,,,,,,-0.342000,0.861767,-3.140266,-0.306449,0.822676,-3.147756,-0.284644,0.797365,-3.160833,-0.317339,0.793221,-3.174043,-0.290237,0.775422,-3.191630,-0.266832,0.770615,-3.203374,-0.326117,0.801555,-3.196665,-0.296951,0.788875,-3.219738,-0.274842,0.787103,-3.233635,-0.333503,0.809724,-3.214740,-0.306185,0.798800,-3.237939,-0.286334,0.800512,-3.249345,-0.338660,0.824149,-3.230352,-0.314163,0.816969,-3.250999,-0.294532,0.819550,-3.262156,0.092935,0.976266,-2.553929,0.061559,0.934109,-2.544637,0.052854,0.899653,-2.539700,0.077905,0.910856,-2.509845,0.062107,0.877526,-2.509609,0.049527,0.857359,-2.521608,0.100640,0.901261,-2.516868,0.087712,0.864164,-2.517389,0.077525,0.846673,-2.533990,0.119475,0.894378,-2.523642,0.108047,0.858781,-2.526124,0.099245,0.847956,-2.544353,0.136761,0.890717,-2.536533,0.125921,0.860002,-2.540645,0.116264,0.844886,-2.554610,,,
9,0.300,-0.133874,0.932161,-2.894793,-0.253626,0.926202,-2.891705,-0.014122,0.938120,-2.897880,-0.275121,0.560441,-2.637560,0.007095,0.511213,-3.024895,-0.288151,0.177204,-2.475624,0.011606,0.172415,-3.266678,-0.139585,1.049183,-2.890441,-0.140771,1.263038,-2.875264,-0.155991,1.503844,-2.849197,-0.163774,1.601517,-2.814544,-0.188048,1.450254,-2.857818,-0.117799,1.453701,-2.848600,-0.323502,1.388743,-2.871957,0.020119,1.406067,-2.819792,-0.335308,1.129086,-3.001683,0.135164,1.164479,-2.704971,-0.358980,0.863357,-3.095399,0.114366,0.968171,-2.502508,-0.311825,0.160663,-2.298842,0.036876,0.062764,-3.127306,,,,,,,,,,-0.346130,0.845111,-3.084193,-0.311808,0.805591,-3.094596,-0.291270,0.780447,-3.109864,-0.324385,0.777443,-3.121555,-0.298407,0.759901,-3.140997,-0.275614,0.755151,-3.153909,-0.333837,0.786857,-3.143471,-0.305865,0.774395,-3.168088,-0.284336,0.772643,-3.182871,-0.341727,0.795894,-3.160909,-0.315544,0.785313,-3.185531,-0.296097,0.787041,-3.197613,-0.347149,0.811035,-3.175732,-0.323521,0.804025,-3.197425,-0.304209,0.806524,-3.209141,0.092689,0.964406,-2.490695,0.062194,0.922081,-2.479441,0.054639,0.887622,-2.472892,0.078905,0.900912,-2.443512,0.063994,0.867263,-2.441066,0.051908,0.846050,-2.451692,0.101868,0.891481,-2.449996,0.089902,0.854096,-2.448331,0.080175,0.835400,-2.463861,0.120871,0.884686,-2.456376,0.110452,0.848698,-2.456795,0.101995,0.836598,-2.474374,0.138281,0.880777,-2.469026,0.128528,0.849523,-2.471455,0.119460,0.833356,-2.484614,,,
